Curve No. 1;;Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;
0.3180000;8076.0000000;0.3180000;7335.0070000;0.3180000;7775.5370000;0.3180000;7352.9170000;0.3180000;8393.8790000;0.3180000;8376.3700000;0.3180000;8625.8140000;0.3180000;8648.9630000;0.3180000;8254.2100000;0.3180000;8993.9210000
0.3210000;8183.1470000;0.3210000;7431.7250000;0.3210000;7882.6150000;0.3210000;7460.0340000;0.3210000;8505.5160000;0.3210000;8488.0670000;0.3210000;8737.7550000;0.3210000;8759.3370000;0.3210000;8362.4540000;0.3210000;9108.4250000
0.3240000;8290.7890000;0.3240000;7529.9410000;0.3240000;7990.3330000;0.3240000;7567.5500000;0.3240000;8617.3490000;0.3240000;8600.2420000;0.3240000;8850.4800000;0.3240000;8869.9380000;0.3240000;8470.9600000;0.3240000;9222.9880000
0.3270000;8399.3220000;0.3270000;7628.1580000;0.3270000;8098.6580000;0.3270000;7676.3270000;0.3270000;8730.4790000;0.3270000;8712.8840000;0.3270000;8963.5380000;0.3270000;8981.4250000;0.3270000;8580.2450000;0.3270000;9338.5710000
0.3300000;8508.6030000;0.3300000;7728.1160000;0.3300000;8208.2080000;0.3300000;7785.1910000;0.3300000;8843.6110000;0.3300000;8826.1480000;0.3300000;9077.4800000;0.3300000;9092.9240000;0.3300000;8689.6020000;0.3300000;9454.1540000
0.3330000;8618.4700000;0.3330000;7828.2290000;0.3330000;8317.9900000;0.3330000;7895.7100000;0.3330000;8957.6470000;0.3330000;8939.7290000;0.3330000;9191.5060000;0.3330000;9205.4600000;0.3330000;8800.1760000;0.3330000;9570.5350000
0.3360000;8729.2630000;0.3360000;7929.4930000;0.3360000;8429.1580000;0.3360000;8006.2300000;0.3360000;9071.7390000;0.3360000;9054.3040000;0.3360000;9306.4670000;0.3360000;9317.9960000;0.3360000;8910.7500000;0.3360000;9687.0430000
0.3390000;8840.2990000;0.3390000;8031.1840000;0.3390000;8540.3260000;0.3390000;8117.7300000;0.3390000;9186.9430000;0.3390000;9168.9410000;0.3390000;9421.4280000;0.3390000;9431.3940000;0.3390000;9022.3780000;0.3390000;9804.2730000
0.3419999;8952.1330000;0.3419999;8133.7860000;0.3419999;8652.7440000;0.3419999;8229.3890000;0.3419999;9302.5150000;0.3419999;9284.7120000;0.3419999;9537.5620000;0.3419999;9544.9800000;0.3419999;9134.1790000;0.3419999;9921.8570000
0.3449999;9064.0700000;0.3449999;8237.1590000;0.3449999;8765.2210000;0.3449999;8341.8140000;0.3449999;9418.6590000;0.3449999;9400.4810000;0.3449999;9653.8400000;0.3449999;9659.0830000;0.3449999;9246.6890000;0.3449999;10039.9900000
0.3479999;9177.2500000;0.3479999;8341.0090000;0.3479999;8878.6980000;0.3479999;8454.6180000;0.3479999;9535.2530000;0.3479999;9517.4590000;0.3479999;9770.7670000;0.3479999;9773.4870000;0.3479999;9359.5610000;0.3479999;10158.7300000
0.3509999;9290.4300000;0.3509999;8445.7280000;0.3509999;8992.4770000;0.3509999;8568.1720000;0.3509999;9652.3540000;0.3509999;9634.6240000;0.3509999;9887.9710000;0.3509999;9888.5170000;0.3509999;9472.9880000;0.3509999;10277.7400000
0.3539999;9404.7880000;0.3539999;8550.6880000;0.3539999;9107.2060000;0.3539999;8682.5410000;0.3539999;9770.3160000;0.3539999;9752.4040000;0.3539999;10005.7200000;0.3539999;10004.3400000;0.3539999;9587.0460000;0.3539999;10397.4600000
0.3569999;9519.2470000;0.3569999;8656.8510000;0.3569999;9222.6210000;0.3569999;8797.2230000;0.3569999;9888.5230000;0.3569999;9870.4780000;0.3569999;10124.0100000;0.3569999;10120.4100000;0.3569999;9701.3660000;0.3569999;10517.2500000
0.3599999;9634.5420000;0.3599999;8763.0140000;0.3599999;9338.5510000;0.3599999;8912.6690000;0.3599999;10007.8500000;0.3599999;9988.9690000;0.3599999;10242.5100000;0.3599999;10237.2200000;0.3599999;9816.3820000;0.3599999;10637.7600000
0.3629999;9750.0910000;0.3629999;8870.9890000;0.3629999;9455.2800000;0.3629999;9028.2430000;0.3629999;10127.1700000;0.3629999;10107.9000000;0.3629999;10361.4900000;0.3629999;10354.0600000;0.3629999;9931.5080000;0.3629999;10758.2800000
0.3659999;9866.1570000;0.3659999;8979.0040000;0.3659999;9572.2910000;0.3659999;9144.9640000;0.3659999;10247.5800000;0.3659999;10227.1100000;0.3659999;10480.6300000;0.3659999;10471.4000000;0.3659999;10047.9200000;0.3659999;10879.7100000
0.3689999;9982.5520000;0.3689999;9087.8700000;0.3689999;9690.4160000;0.3689999;9261.6850000;0.3689999;10368.0000000;0.3689999;10347.0000000;0.3689999;10600.8100000;0.3689999;10588.7300000;0.3689999;10164.3400000;0.3689999;11001.2400000
0.3719999;10099.3500000;0.3719999;9196.9580000;0.3719999;9808.5550000;0.3719999;9379.4210000;0.3719999;10489.0700000;0.3719999;10466.9800000;0.3719999;10720.9900000;0.3719999;10707.0900000;0.3719999;10281.3500000;0.3719999;11123.5300000
0.3749999;10216.6200000;0.3749999;9306.8960000;0.3749999;9927.7840000;0.3749999;9497.2580000;0.3749999;10610.3000000;0.3749999;10587.7300000;0.3749999;10841.8500000;0.3749999;10825.6000000;0.3749999;10398.4400000;0.3749999;11246.1300000
0.3779998;10334.1500000;0.3779998;9417.3840000;0.3779998;10047.0100000;0.3779998;9615.8280000;0.3779998;10732.4300000;0.3779998;10708.4900000;0.3779998;10962.7600000;0.3779998;10944.7900000;0.3779998;10516.1300000;0.3779998;11368.9900000
0.3809998;10452.2800000;0.3809998;9528.4670000;0.3809998;10167.2700000;0.3809998;9734.6820000;0.3809998;10855.1200000;0.3809998;10830.0100000;0.3809998;11084.4700000;0.3809998;11064.3000000;0.3809998;10634.0900000;0.3809998;11492.1000000
0.3839998;10570.5400000;0.3839998;9640.3780000;0.3839998;10287.7500000;0.3839998;9854.1230000;0.3839998;10978.1200000;0.3839998;10951.6100000;0.3839998;11206.4400000;0.3839998;11183.9100000;0.3839998;10752.4900000;0.3839998;11615.3300000
0.3869998;10689.5600000;0.3869998;9752.6220000;0.3869998;10409.0100000;0.3869998;9974.0790000;0.3869998;11101.5700000;0.3869998;11073.6800000;0.3869998;11328.9500000;0.3869998;11303.6200000;0.3869998;10871.3200000;0.3869998;11738.8200000
0.3899998;10808.5800000;0.3899998;9865.9830000;0.3899998;10530.7300000;0.3899998;10094.4200000;0.3899998;11225.1800000;0.3899998;11195.9300000;0.3899998;11451.8800000;0.3899998;11423.5400000;0.3899998;10990.4600000;0.3899998;11862.4400000
0.3929998;10928.2200000;0.3929998;9979.3950000;0.3929998;10652.8400000;0.3929998;10215.4900000;0.3929998;11349.3200000;0.3929998;11318.5500000;0.3929998;11575.1000000;0.3929998;11543.9700000;0.3929998;11110.3400000;0.3929998;11986.8200000
0.3959998;11047.8600000;0.3959998;10093.9800000;0.3959998;10775.4600000;0.3959998;10336.7100000;0.3959998;11473.5000000;0.3959998;11441.4800000;0.3959998;11698.8300000;0.3959998;11664.4900000;0.3959998;11230.2900000;0.3959998;12111.2000000
0.3989998;11168.0900000;0.3989998;10208.5600000;0.3989998;10898.3000000;0.3989998;10458.7300000;0.3989998;11598.4600000;0.3989998;11564.6100000;0.3989998;11822.6300000;0.3989998;11785.7600000;0.3989998;11350.8100000;0.3989998;12236.0000000
0.4019998;11288.4200000;0.4019998;10324.2500000;0.4019998;11021.7700000;0.4019998;10580.7500000;0.4019998;11723.4100000;0.4019998;11688.0700000;0.4019998;11946.8000000;0.4019998;11907.0300000;0.4019998;11471.3300000;0.4019998;12360.8200000
0.4049998;11408.9600000;0.4049998;10440.1300000;0.4049998;11145.2900000;0.4049998;10703.5300000;0.4049998;11848.9500000;0.4049998;11811.6300000;0.4049998;12070.9700000;0.4049998;12028.6400000;0.4049998;11592.3600000;0.4049998;12485.9400000
0.4079998;11529.5800000;0.4079998;10556.7700000;0.4079998;11269.3500000;0.4079998;10826.3300000;0.4079998;11974.5800000;0.4079998;11935.6600000;0.4079998;12195.5400000;0.4079998;12150.2700000;0.4079998;11713.4500000;0.4079998;12611.1600000
0.4109997;11650.5500000;0.4109997;10673.7900000;0.4109997;11393.4100000;0.4109997;10949.9500000;0.4109997;12100.5800000;0.4109997;12059.6800000;0.4109997;12320.1000000;0.4109997;12272.3100000;0.4109997;11834.8900000;0.4109997;12736.8100000
0.4139997;11771.8600000;0.4139997;10791.4200000;0.4139997;11518.0500000;0.4139997;11073.8100000;0.4139997;12226.7600000;0.4139997;12184.3500000;0.4139997;12445.0000000;0.4139997;12394.5100000;0.4139997;11956.4800000;0.4139997;12862.7800000
0.4169997;11893.3100000;0.4169997;10909.7400000;0.4169997;11642.7700000;0.4169997;11198.2100000;0.4169997;12353.2500000;0.4169997;12309.0500000;0.4169997;12569.9800000;0.4169997;12516.7900000;0.4169997;12078.2700000;0.4169997;12988.8300000
0.4199997;12015.0400000;0.4199997;11028.3100000;0.4199997;11768.1400000;0.4199997;11323.0100000;0.4199997;12480.0900000;0.4199997;12433.9000000;0.4199997;12695.3400000;0.4199997;12639.1700000;0.4199997;12200.2500000;0.4199997;13115.0100000
0.4229997;12136.8600000;0.4229997;11147.4900000;0.4229997;11893.8000000;0.4229997;11448.0100000;0.4229997;12607.0300000;0.4229997;12558.7900000;0.4229997;12820.9300000;0.4229997;12761.6200000;0.4229997;12322.3700000;0.4229997;13241.2500000
0.4259997;12259.0600000;0.4259997;11266.7600000;0.4259997;12019.7100000;0.4259997;11573.3300000;0.4259997;12734.2700000;0.4259997;12683.9900000;0.4259997;12946.5900000;0.4259997;12884.2400000;0.4259997;12444.7900000;0.4259997;13367.6600000
0.4289997;12381.2800000;0.4289997;11386.9100000;0.4289997;12145.8500000;0.4289997;11698.7800000;0.4289997;12861.5600000;0.4289997;12809.4100000;0.4289997;13072.3200000;0.4289997;13006.9600000;0.4289997;12567.2300000;0.4289997;13494.0800000
0.4319997;12504.0600000;0.4319997;11507.0600000;0.4319997;12272.2400000;0.4319997;11824.7200000;0.4319997;12989.4200000;0.4319997;12934.8900000;0.4319997;13198.1000000;0.4319997;13130.3500000;0.4319997;12689.8300000;0.4319997;13621.3100000
0.4349997;12626.8400000;0.4349997;11627.9700000;0.4349997;12399.1800000;0.4349997;11950.6700000;0.4349997;13117.2800000;0.4349997;13060.4700000;0.4349997;13324.0700000;0.4349997;13253.7300000;0.4349997;12812.4200000;0.4349997;13748.5300000
0.4379997;12749.8800000;0.4379997;11748.9600000;0.4379997;12526.1500000;0.4379997;12077.1200000;0.4379997;13245.7000000;0.4379997;13186.1500000;0.4379997;13450.0700000;0.4379997;13377.2600000;0.4379997;12935.3600000;0.4379997;13875.9700000
0.4409997;12872.9500000;0.4409997;11870.7500000;0.4409997;12653.3800000;0.4409997;12203.5600000;0.4409997;13374.1700000;0.4409997;13312.2100000;0.4409997;13576.6500000;0.4409997;13500.7900000;0.4409997;13058.3300000;0.4409997;14003.4600000
0.4439996;12996.2000000;0.4439996;11992.8700000;0.4439996;12780.6100000;0.4439996;12330.4100000;0.4439996;13502.8800000;0.4439996;13438.2800000;0.4439996;13703.2300000;0.4439996;13624.9600000;0.4439996;13181.5000000;0.4439996;14131.0200000
0.4469996;13119.5100000;0.4469996;12115.4600000;0.4469996;12908.3700000;0.4469996;12457.3400000;0.4469996;13631.6700000;0.4469996;13564.8100000;0.4469996;13830.1600000;0.4469996;13749.3200000;0.4469996;13304.7400000;0.4469996;14258.6300000
0.4499996;13243.0700000;0.4499996;12238.4700000;0.4499996;13036.1700000;0.4499996;12584.7600000;0.4499996;13760.6900000;0.4499996;13691.3400000;0.4499996;13957.1600000;0.4499996;13873.8100000;0.4499996;13428.2300000;0.4499996;14386.4400000
0.4529996;13366.8000000;0.4529996;12361.6800000;0.4529996;13164.2500000;0.4529996;12712.4400000;0.4529996;13889.9200000;0.4529996;13818.4100000;0.4529996;14084.4200000;0.4529996;13998.4000000;0.4529996;13551.9400000;0.4529996;14514.5200000
0.4559996;13490.7000000;0.4559996;12485.2800000;0.4559996;13292.4300000;0.4559996;12840.3800000;0.4559996;14019.5000000;0.4559996;13945.5800000;0.4559996;14211.8100000;0.4559996;14123.2100000;0.4559996;13675.7200000;0.4559996;14642.8400000
0.4589996;13614.8400000;0.4589996;12608.9700000;0.4589996;13420.9100000;0.4589996;12968.6100000;0.4589996;14149.8000000;0.4589996;14073.1800000;0.4589996;14339.4000000;0.4589996;14248.3700000;0.4589996;13799.6300000;0.4589996;14771.8900000
0.4619996;13739.0800000;0.4619996;12733.2600000;0.4619996;13549.6500000;0.4619996;13096.9600000;0.4619996;14280.3300000;0.4619996;14201.0300000;0.4619996;14467.2100000;0.4619996;14373.7100000;0.4619996;13923.5500000;0.4619996;14901.0500000
0.4649996;13863.6300000;0.4649996;12857.5500000;0.4649996;13678.6100000;0.4649996;13225.6400000;0.4649996;14412.2100000;0.4649996;14329.2900000;0.4649996;14595.5400000;0.4649996;14499.8500000;0.4649996;14047.5400000;0.4649996;15032.2600000
0.4679996;13988.2500000;0.4679996;12982.5700000;0.4679996;13807.9400000;0.4679996;13354.3300000;0.4679996;14544.0900000;0.4679996;14458.0200000;0.4679996;14725.1200000;0.4679996;14626.0000000;0.4679996;14171.5300000;0.4679996;15163.4600000
0.4709996;14113.4200000;0.4709996;13107.6400000;0.4709996;13937.3800000;0.4709996;13483.1000000;0.4709996;14678.8700000;0.4709996;14587.6700000;0.4709996;14855.0100000;0.4709996;14753.9900000;0.4709996;14296.1600000;0.4709996;15295.8200000
0.4739996;14238.5900000;0.4739996;13233.0700000;0.4739996;14067.3700000;0.4739996;13611.8800000;0.4739996;14813.7900000;0.4739996;14719.8600000;0.4739996;14987.6300000;0.4739996;14881.9900000;0.4739996;14420.8400000;0.4739996;15428.3700000
0.4769996;14364.6400000;0.4769996;13358.6300000;0.4769996;14197.3500000;0.4769996;13741.1300000;0.4769996;14948.9100000;0.4769996;14852.1200000;0.4769996;15120.2600000;0.4769996;15011.0700000;0.4769996;14545.8800000;0.4769996;15561.1800000
0.4799995;14490.7200000;0.4799995;13484.5300000;0.4799995;14327.7900000;0.4799995;13870.4500000;0.4799995;15084.0900000;0.4799995;14985.2800000;0.4799995;15253.0500000;0.4799995;15140.4000000;0.4799995;14671.0400000;0.4799995;15694.1200000
0.4829995;14618.1900000;0.4829995;13610.6900000;0.4829995;14458.2400000;0.4829995;14000.0100000;0.4829995;15219.3300000;0.4829995;15118.4400000;0.4829995;15385.8500000;0.4829995;15269.9800000;0.4829995;14797.8500000;0.4829995;15827.1800000
0.4859995;14746.0000000;0.4859995;13737.1500000;0.4859995;14589.9100000;0.4859995;14129.6800000;0.4859995;15354.6100000;0.4859995;15251.5700000;0.4859995;15519.1900000;0.4859995;15399.7100000;0.4859995;14926.0100000;0.4859995;15960.3900000
0.4889995;14875.2000000;0.4889995;13864.1000000;0.4889995;14721.9300000;0.4889995;14259.7000000;0.4889995;15490.1700000;0.4889995;15384.6900000;0.4889995;15652.7400000;0.4889995;15529.5600000;0.4889995;15054.5000000;0.4889995;16093.6700000
0.4919995;15005.1500000;0.4919995;13991.1600000;0.4919995;14855.0900000;0.4919995;14390.1000000;0.4919995;15626.1300000;0.4919995;15517.9400000;0.4919995;15786.3900000;0.4919995;15659.5800000;0.4919995;15183.5800000;0.4919995;16227.1500000
0.4949995;15135.5100000;0.4949995;14118.7800000;0.4949995;14989.0500000;0.4949995;14520.8100000;0.4949995;15762.1700000;0.4949995;15651.2500000;0.4949995;15920.1300000;0.4949995;15789.5800000;0.4949995;15312.7300000;0.4949995;16360.6300000
0.4979995;15266.2800000;0.4979995;14246.4000000;0.4979995;15123.2800000;0.4979995;14652.2700000;0.4979995;15898.4500000;0.4979995;15784.7800000;0.4979995;16053.9600000;0.4979995;15919.5500000;0.4979995;15442.1700000;0.4979995;16494.0900000
0.5009995;15397.0700000;0.5009995;14374.8900000;0.5009995;15257.9100000;0.5009995;14784.0400000;0.5009995;16034.7400000;0.5009995;15918.5300000;0.5009995;16187.9600000;0.5009995;16049.5400000;0.5009995;15571.6100000;0.5009995;16627.5500000
0.5039995;15527.8800000;0.5039995;14503.3900000;0.5039995;15392.6600000;0.5039995;14918.5700000;0.5039995;16171.3700000;0.5039995;16052.3800000;0.5039995;16321.9900000;0.5039995;16179.9400000;0.5039995;15700.9300000;0.5039995;16760.9700000
0.5069996;15658.7000000;0.5069996;14632.8300000;0.5069996;15527.9000000;0.5069996;15053.0900000;0.5069996;16307.9900000;0.5069996;16186.5000000;0.5069996;16456.2100000;0.5069996;16310.3500000;0.5069996;15830.2400000;0.5069996;16894.3800000
0.5099996;15789.5800000;0.5099996;14762.5200000;0.5099996;15663.1400000;0.5099996;15188.9500000;0.5099996;16444.9500000;0.5099996;16320.6300000;0.5099996;16590.4200000;0.5099996;16441.0200000;0.5099996;15959.5400000;0.5099996;17028.0000000
0.5129996;15920.4500000;0.5129996;14893.8100000;0.5129996;15799.3000000;0.5129996;15324.9300000;0.5129996;16581.9800000;0.5129996;16454.8100000;0.5129996;16724.8600000;0.5129996;16571.7300000;0.5129996;16088.8400000;0.5129996;17161.7000000
0.5159996;16051.4500000;0.5159996;15026.1600000;0.5159996;15935.4500000;0.5159996;15461.1600000;0.5159996;16719.1900000;0.5159996;16588.9900000;0.5159996;16859.3100000;0.5159996;16702.3500000;0.5159996;16218.2400000;0.5159996;17295.2500000
0.5189996;16182.4500000;0.5189996;15159.0500000;0.5189996;16071.7400000;0.5189996;15597.4700000;0.5189996;16856.5000000;0.5189996;16723.3600000;0.5189996;16993.8500000;0.5189996;16832.9200000;0.5189996;16347.7400000;0.5189996;17428.6800000
0.5219997;16313.4600000;0.5219997;15292.7400000;0.5219997;16208.0600000;0.5219997;15733.8600000;0.5219997;16994.1200000;0.5219997;16857.7500000;0.5219997;17128.4100000;0.5219997;16963.4800000;0.5219997;16477.2600000;0.5219997;17562.2100000
0.5249997;16444.4800000;0.5249997;15426.5800000;0.5249997;16344.8200000;0.5249997;15870.3300000;0.5249997;17132.1100000;0.5249997;16992.4100000;0.5249997;17263.0700000;0.5249997;17094.0300000;0.5249997;16606.8300000;0.5249997;17695.9000000
0.5279997;16575.6700000;0.5279997;15561.0500000;0.5279997;16481.8500000;0.5279997;16006.8700000;0.5279997;17270.1100000;0.5279997;17127.1900000;0.5279997;17397.8100000;0.5279997;17224.6700000;0.5279997;16736.4200000;0.5279997;17829.6200000
0.5309997;16706.9300000;0.5309997;15695.5200000;0.5309997;16618.8900000;0.5309997;16143.5700000;0.5309997;17408.1500000;0.5309997;17262.0700000;0.5309997;17532.6700000;0.5309997;17355.5500000;0.5309997;16866.1400000;0.5309997;17963.4300000
0.5339997;16838.1800000;0.5339997;15830.4100000;0.5339997;16755.9400000;0.5339997;16280.2900000;0.5339997;17546.1900000;0.5339997;17397.0600000;0.5339997;17667.7000000;0.5339997;17486.4300000;0.5339997;16995.8600000;0.5339997;18097.2400000
0.5369998;16969.4300000;0.5369998;15965.2900000;0.5369998;16893.1100000;0.5369998;16417.1400000;0.5369998;17684.2800000;0.5369998;17532.0800000;0.5369998;17802.7000000;0.5369998;17617.2900000;0.5369998;17125.3500000;0.5369998;18230.7900000
0.5399998;17100.6200000;0.5399998;16100.4400000;0.5399998;17030.6700000;0.5399998;16554.0000000;0.5399998;17822.3800000;0.5399998;17667.1600000;0.5399998;17937.6300000;0.5399998;17748.1500000;0.5399998;17254.8200000;0.5399998;18364.3400000
0.5429998;17231.7200000;0.5429998;16235.6400000;0.5429998;17168.2300000;0.5429998;16691.3400000;0.5429998;17960.8100000;0.5429998;17802.2900000;0.5429998;18072.5600000;0.5429998;17879.2300000;0.5429998;17384.5000000;0.5429998;18497.8200000
0.5459998;17362.7000000;0.5459998;16370.9500000;0.5459998;17305.8400000;0.5459998;16828.7000000;0.5459998;18099.3000000;0.5459998;17937.7400000;0.5459998;18207.6500000;0.5459998;18010.3400000;0.5459998;17514.2500000;0.5459998;18631.2800000
0.5489998;17493.2900000;0.5489998;16506.3400000;0.5489998;17443.4600000;0.5489998;16966.3300000;0.5489998;18238.0000000;0.5489998;18073.1800000;0.5489998;18342.7500000;0.5489998;18141.5200000;0.5489998;17643.7400000;0.5489998;18764.6500000
0.5519999;17623.9100000;0.5519999;16641.9500000;0.5519999;17581.2300000;0.5519999;17104.0500000;0.5519999;18376.8100000;0.5519999;18208.7600000;0.5519999;18477.7800000;0.5519999;18272.7500000;0.5519999;17773.0300000;0.5519999;18897.9800000
0.5549999;17754.8200000;0.5549999;16777.8300000;0.5549999;17719.0300000;0.5549999;17241.9100000;0.5549999;18515.5000000;0.5549999;18344.3500000;0.5549999;18612.8000000;0.5549999;18403.9600000;0.5549999;17902.2800000;0.5549999;19031.2300000
0.5579999;17885.7400000;0.5579999;16913.7600000;0.5579999;17857.0300000;0.5579999;17379.8600000;0.5579999;18654.0600000;0.5579999;18480.1100000;0.5579999;18747.6200000;0.5579999;18535.1700000;0.5579999;18031.4400000;0.5579999;19164.3700000
0.5609999;18016.1300000;0.5609999;17049.7900000;0.5609999;17995.1400000;0.5609999;17518.0300000;0.5609999;18792.7700000;0.5609999;18615.9300000;0.5609999;18882.3200000;0.5609999;18666.4200000;0.5609999;18160.6000000;0.5609999;19297.4800000
0.5640000;18146.4800000;0.5640000;17185.8400000;0.5640000;18133.4600000;0.5640000;17656.5600000;0.5640000;18931.8100000;0.5640000;18751.5300000;0.5640000;19017.1100000;0.5640000;18797.7900000;0.5640000;18289.7500000;0.5640000;19430.5100000
0.5670000;18277.0000000;0.5670000;17322.1300000;0.5670000;18272.0100000;0.5670000;17795.0800000;0.5670000;19070.8400000;0.5670000;18886.9800000;0.5670000;19152.0100000;0.5670000;18929.1600000;0.5670000;18418.8900000;0.5670000;19563.5000000
