Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;;Curve No. 11;
0.4019998;12681.28;0.4019998;11924.45;0.4019998;11967.14;0.4019998;13166.16;0.4019998;12369.53;0.4019998;11210.85;0.4019998;10759.8;0.4019998;11118.79;0.4019998;11359.14;0.4019998;11377.77
0.4049998;12813.6;0.4049998;12050.18;0.4049998;12091.91;0.4049998;13299.03;0.4049998;12502.04;0.4049998;11335.08;0.4049998;10878.11;0.4049998;11238.32;0.4049998;11483.5;0.4049998;11502.7
0.4079998;12945.95;0.4079998;12176.7;0.4079998;12216.69;0.4079998;13432.49;0.4079998;12634.56;0.4079998;11459.65;0.4079998;10996.73;0.4079998;11358.17;0.4079998;11608.54;0.4079998;11628.13
0.4109997;13078.72;0.4109997;12303.31;0.4109997;12342.32;0.4109997;13566.08;0.4109997;12767.45;0.4109997;11584.67;0.4109997;11115.58;0.4109997;11478.73;0.4109997;11733.69;0.4109997;11753.56
0.4139997;13211.5;0.4139997;12430.31;0.4139997;12467.99;0.4139997;13699.92;0.4139997;12900.44;0.4139997;11709.9;0.4139997;11235.11;0.4139997;11599.37;0.4139997;11859.47;0.4139997;11879.82
0.4169997;13344.89;0.4169997;12557.46;0.4169997;12594.11;0.4169997;13833.9;0.4169997;13033.86;0.4169997;11835.82;0.4169997;11354.68;0.4169997;11720.71;0.4169997;11985.56;0.4169997;12006.23
0.4199997;13478.37;0.4199997;12685.08;0.4199997;12720.37;0.4199997;13968.22;0.4199997;13167.58;0.4199997;11961.77;0.4199997;11474.91;0.4199997;11842.05;0.4199997;12111.98;0.4199997;12133.16
0.4229997;13612.29;0.4229997;12813.15;0.4229997;12847.03;0.4229997;14103;0.4229997;13301.51;0.4229997;12088.59;0.4229997;11595.14;0.4229997;11964.44;0.4229997;12238.75;0.4229997;12260.37
0.4259997;13746.43;0.4259997;12941.45;0.4259997;12973.97;0.4259997;14237.96;0.4259997;13435.78;0.4259997;12215.41;0.4259997;11716.15;0.4259997;12086.91;0.4259997;12365.81;0.4259997;12387.89
0.4289997;13880.72;0.4289997;13070.23;0.4289997;13101.19;0.4289997;14373.51;0.4289997;13570.15;0.4289997;12342.81;0.4289997;11837.27;0.4289997;12209.98;0.4289997;12493.57;0.4289997;12515.78
0.4319997;14015.18;0.4319997;13199.07;0.4319997;13228.86;0.4319997;14509.12;0.4319997;13704.9;0.4319997;12470.32;0.4319997;11958.96;0.4319997;12333.26;0.4319997;12621.36;0.4319997;12643.86
0.4349997;14149.86;0.4349997;13328.36;0.4349997;13356.65;0.4349997;14645.87;0.4349997;13839.66;0.4349997;12598.38;0.4349997;12080.92;0.4349997;12457;0.4349997;12749.45;0.4349997;12772.41
0.4379997;14285.13;0.4379997;13457.64;0.4379997;13484.92;0.4379997;14782.62;0.4379997;13974.91;0.4379997;12726.75;0.4379997;12203.34;0.4379997;12581.11;0.4379997;12877.55;0.4379997;12901.04
0.4409997;14420.47;0.4409997;13587.55;0.4409997;13613.19;0.4409997;14920.91;0.4409997;14110.15;0.4409997;12855.5;0.4409997;12326.26;0.4409997;12705.57;0.4409997;13006.16;0.4409997;13030.43
0.4439996;14556.54;0.4439996;13717.49;0.4439996;13742.08;0.4439996;15059.48;0.4439996;14245.83;0.4439996;12984.71;0.4439996;12449.34;0.4439996;12830.7;0.4439996;13134.82;0.4439996;13159.82
0.4469996;14692.61;0.4469996;13848.01;0.4469996;13870.96;0.4469996;15199.01;0.4469996;14381.59;0.4469996;13114.09;0.4469996;12572.78;0.4469996;12955.92;0.4469996;13264.12;0.4469996;13289.74
0.4499996;14829.79;0.4499996;13978.72;0.4499996;14000.6;0.4499996;15339.05;0.4499996;14517.85;0.4499996;13243.89;0.4499996;12696.28;0.4499996;13081.67;0.4499996;13393.68;0.4499996;13419.71
0.4529996;14967.09;0.4529996;14109.8;0.4529996;14130.41;0.4529996;15479.45;0.4529996;14654.38;0.4529996;13373.77;0.4529996;12820.26;0.4529996;13207.41;0.4529996;13523.49;0.4529996;13550.28
0.4559996;15105.52;0.4559996;14241.16;0.4559996;14260.69;0.4559996;15620.26;0.4559996;14791.59;0.4559996;13504.37;0.4559996;12944.25;0.4559996;13333.8;0.4559996;13653.54;0.4559996;13681.08
0.4589996;15244.43;0.4589996;14373;0.4589996;14391.24;0.4589996;15761.26;0.4589996;14929.67;0.4589996;13634.96;0.4589996;13069.04;0.4589996;13460.22;0.4589996;13783.81;0.4589996;13812.18
0.4619996;15384.46;0.4619996;14505.64;0.4619996;14522.41;0.4619996;15902.74;0.4619996;15068.45;0.4619996;13766.3;0.4619996;13193.91;0.4619996;13587.45;0.4619996;13914.55;0.4619996;13943.55
0.4649996;15525.56;0.4649996;14638.51;0.4649996;14654.39;0.4649996;16044.29;0.4649996;15209.27;0.4649996;13897.73;0.4649996;13319.18;0.4649996;13714.91;0.4649996;14045.39;0.4649996;14075.09
0.4679996;15667.01;0.4679996;14772.45;0.4679996;14786.71;0.4679996;16186.58;0.4679996;15350.22;0.4679996;14029.58;0.4679996;13444.61;0.4679996;13842.7;0.4679996;14176.96;0.4679996;14206.96
0.4709996;15809.19;0.4709996;14906.4;0.4709996;14920.12;0.4709996;16328.88;0.4709996;15492.88;0.4709996;14161.62;0.4709996;13570.48;0.4709996;13970.73;0.4709996;14308.53;0.4709996;14338.96
0.4739996;15951.43;0.4739996;15042.63;0.4739996;15053.6;0.4739996;16471.61;0.4739996;15635.54;0.4739996;14294.12;0.4739996;13696.75;0.4739996;14099.05;0.4739996;14441.09;0.4739996;14471.7
0.4769996;16094.12;0.4769996;15178.89;0.4769996;15188.49;0.4769996;16614.39;0.4769996;15778.72;0.4769996;14427.06;0.4769996;13823.09;0.4769996;14227.81;0.4769996;14573.7;0.4769996;14604.44
0.4799995;16236.8;0.4799995;15316;0.4799995;15323.38;0.4799995;16757.63;0.4799995;15921.97;0.4799995;14560.33;0.4799995;13949.59;0.4799995;14356.75;0.4799995;14707.03;0.4799995;14737.87
0.4829995;16380.08;0.4829995;15453.33;0.4829995;15459.19;0.4829995;16901.07;0.4829995;16065.59;0.4829995;14694.27;0.4829995;14076.23;0.4829995;14486.42;0.4829995;14840.61;0.4829995;14871.33
0.4859995;16523.39;0.4859995;15591.03;0.4859995;15595.15;0.4859995;17044.76;0.4859995;16209.38;0.4859995;14828.46;0.4859995;14203.72;0.4859995;14616.1;0.4859995;14976.01;0.4859995;15006.18
0.4889995;16667.37;0.4889995;15728.97;0.4889995;15731.6;0.4889995;17188.68;0.4889995;16353.24;0.4889995;14964.27;0.4889995;14331.2;0.4889995;14746.83;0.4889995;15112.89;0.4889995;15141.42
0.4919995;16811.57;0.4919995;15867.35;0.4919995;15868.28;0.4919995;17332.64;0.4919995;16497.19;0.4919995;15100.07;0.4919995;14460.4;0.4919995;14877.55;0.4919995;15250.07;0.4919995;15278.69
0.4949995;16955.96;0.4949995;16006.36;0.4949995;16005.35;0.4949995;17476.68;0.4949995;16641.34;0.4949995;15237.75;0.4949995;14589.69;0.4949995;15009.76;0.4949995;15387.78;0.4949995;15417.36
0.4979995;17100.49;0.4979995;16145.55;0.4979995;16142.85;0.4979995;17620.75;0.4979995;16785.94;0.4979995;15375.53;0.4979995;14721.08;0.4979995;15142.31;0.4979995;15525.63;0.4979995;15556.45
0.5009995;17245.15;0.5009995;16285.35;0.5009995;16280.39;0.5009995;17765.1;0.5009995;16930.55;0.5009995;15514.12;0.5009995;14853.12;0.5009995;15276.2;0.5009995;15664.18;0.5009995;15696.16
0.5039995;17390.06;0.5039995;16425.18;0.5039995;16418.07;0.5039995;17909.45;0.5039995;17075.25;0.5039995;15652.98;0.5039995;14985.66;0.5039995;15410.9;0.5039995;15802.73;0.5039995;15835.98
0.5069996;17534.99;0.5069996;16565.6;0.5069996;16555.81;0.5069996;18054.1;0.5069996;17219.96;0.5069996;15792.31;0.5069996;15118.58;0.5069996;15546.23;0.5069996;15942.04;0.5069996;15976.21
0.5099996;17680.04;0.5099996;16706.02;0.5099996;16694.07;0.5099996;18198.78;0.5099996;17365.11;0.5099996;15931.99;0.5099996;15251.83;0.5099996;15682.4;0.5099996;16081.36;0.5099996;16116.46
0.5129996;17825.1;0.5129996;16847.02;0.5129996;16832.33;0.5129996;18343.84;0.5129996;17510.31;0.5129996;16071.93;0.5129996;15385.64;0.5129996;15818.81;0.5129996;16221.3;0.5129996;16257.82
0.5159996;17970.14;0.5159996;16988.13;0.5159996;16971.13;0.5159996;18489.05;0.5159996;17655.79;0.5159996;16212.3;0.5159996;15519.62;0.5159996;15955.97;0.5159996;16361.4;0.5159996;16399.17
0.5189996;18115.18;0.5189996;17129.46;0.5189996;17109.99;0.5189996;18634.63;0.5189996;17801.37;0.5189996;16352.78;0.5189996;15654.34;0.5189996;16093.19;0.5189996;16501.67;0.5189996;16541.06
0.5219997;18260.54;0.5219997;17270.9;0.5219997;17249.2;0.5219997;18780.51;0.5219997;17947.14;0.5219997;16493.77;0.5219997;15789.06;0.5219997;16231.52;0.5219997;16642.05;0.5219997;16683.06
0.5249997;18405.99;0.5249997;17412.59;0.5249997;17388.55;0.5249997;18926.48;0.5249997;18093.09;0.5249997;16634.77;0.5249997;15924.39;0.5249997;16369.85;0.5249997;16782.8;0.5249997;16825.21
0.5279997;18551.71;0.5279997;17554.57;0.5279997;17528.01;0.5279997;19072.63;0.5279997;18239.17;0.5279997;16776.28;0.5279997;16059.73;0.5279997;16508.8;0.5279997;16924.12;0.5279997;16967.46
0.5309997;18697.61;0.5309997;17696.67;0.5309997;17667.56;0.5309997;19218.86;0.5309997;18385.51;0.5309997;16917.8;0.5309997;16195.66;0.5309997;16647.87;0.5309997;17065.53;0.5309997;17110.09
0.5339997;18843.66;0.5339997;17839.06;0.5339997;17807.27;0.5339997;19365.51;0.5339997;18531.94;0.5339997;17059.9;0.5339997;16331.75;0.5339997;16787.31;0.5339997;17207.27;0.5339997;17253.17
0.5369998;18989.93;0.5369998;17981.49;0.5369998;17947.25;0.5369998;19512.15;0.5369998;18678.77;0.5369998;17202.15;0.5369998;16468.05;0.5369998;16926.93;0.5369998;17349.02;0.5369998;17396.4
0.5399998;19136.34;0.5399998;18124.3;0.5399998;18087.28;0.5399998;19658.75;0.5399998;18825.6;0.5399998;17344.77;0.5399998;16604.47;0.5399998;17066.79;0.5399998;17491.38;0.5399998;17540.06
0.5429998;19283.26;0.5429998;18267.1;0.5429998;18227.62;0.5429998;19805.34;0.5429998;18972.89;0.5429998;17487.64;0.5429998;16741.17;0.5429998;17206.9;0.5429998;17633.74;0.5429998;17683.74
0.5459998;19430.18;0.5459998;18410.44;0.5459998;18367.96;0.5459998;19952.3;0.5459998;19120.2;0.5459998;17630.67;0.5459998;16878.24;0.5459998;17347.15;0.5459998;17776.63;0.5459998;17827.65
0.5489998;19577.09;0.5489998;18553.83;0.5489998;18508.63;0.5489998;20099.37;0.5489998;19267.8;0.5489998;17773.92;0.5489998;17015.4;0.5489998;17487.76;0.5489998;17919.65;0.5489998;17971.56
0.5519999;19724;0.5519999;18697.32;0.5519999;18649.32;0.5519999;20246.59;0.5519999;19415.49;0.5519999;17917.32;0.5519999;17152.85;0.5519999;17628.4;0.5519999;18062.92;0.5519999;18115.83
0.5549999;19871.34;0.5549999;18840.85;0.5549999;18790.48;0.5549999;20393.91;0.5549999;19563.39;0.5549999;18061.21;0.5549999;17290.31;0.5549999;17769.43;0.5549999;18206.34;0.5549999;18260.14
0.5579999;20018.76;0.5579999;18984.62;0.5579999;18931.79;0.5579999;20541.42;0.5579999;19711.45;0.5579999;18205.11;0.5579999;17428.16;0.5579999;17910.46;0.5579999;18350.09;0.5579999;18404.69
0.5609999;20166.4;0.5609999;19128.61;0.5609999;19073.26;0.5609999;20689.23;0.5609999;19859.71;0.5609999;18349.36;0.5609999;17566;0.5609999;18052.03;0.5609999;18494.29;0.5609999;18549.35
0.564;20314.17;0.564;19272.77;0.564;19214.85;0.564;20837.08;0.564;20008.29;0.564;18493.61;0.564;17704.4;0.564;18193.67;0.564;18638.64;0.564;18694.17
0.567;20462.13;0.567;19417.3;0.567;19356.53;0.567;20985.05;0.567;20156.89;0.567;18638.33;0.567;17842.9;0.567;18335.78;0.567;18783.48;0.567;18839.15
0.57;20610.32;0.57;19561.87;0.57;19498.35;0.57;21133.02;0.57;20305.54;0.57;18783.13;0.57;17981.79;0.57;18478.1;0.57;18928.33;0.57;18984.26
0.573;20758.56;0.573;19706.78;0.573;19640.26;0.573;21281.22;0.573;20454.2;0.573;18928.23;0.573;18120.9;0.573;18620.78;0.573;19073.23;0.573;19129.67
0.576;20906.98;0.576;19851.69;0.576;19782.5;0.576;21429.42;0.576;20603.5;0.576;19073.48;0.576;18260.24;0.576;18763.81;0.576;19218.14;0.576;19275.1
0.5790001;21055.42;0.5790001;19997.11;0.5790001;19924.76;0.5790001;21577.82;0.5790001;20752.8;0.5790001;19218.99;0.5790001;18399.84;0.5790001;18906.94;0.5790001;19363.7;0.5790001;19420.64
0.5820001;21204.05;0.5820001;20142.56;0.5820001;20067.4;0.5820001;21726.27;0.5820001;20902.34;0.5820001;19364.8;0.5820001;18539.55;0.5820001;19050.28;0.5820001;19509.37;0.5820001;19566.19
0.5850001;21352.7;0.5850001;20288.32;0.5850001;20210.05;0.5850001;21874.81;0.5850001;21051.94;0.5850001;19510.79;0.5850001;18679.53;0.5850001;19193.7;0.5850001;19655.43;0.5850001;19712.51
0.5880001;21501.59;0.5880001;20434.18;0.5880001;20352.87;0.5880001;22023.4;0.5880001;21201.9;0.5880001;19657.27;0.5880001;18819.57;0.5880001;19337.7;0.5880001;19801.7;0.5880001;19858.87
0.5910001;21650.53;0.5910001;20580.2;0.5910001;20495.72;0.5910001;22172.1;0.5910001;21352.08;0.5910001;19803.77;0.5910001;18960.28;0.5910001;19481.71;0.5910001;19948.04;0.5910001;20005.32
0.5940002;21799.64;0.5940002;20726.33;0.5940002;20638.87;0.5940002;22320.95;0.5940002;21502.27;0.5940002;19950.43;0.5940002;19101;0.5940002;19626.35;0.5940002;20094.47;0.5940002;20151.8
0.5970002;21948.83;0.5970002;20872.53;0.5970002;20782.19;0.5970002;22469.88;0.5970002;21652.47;0.5970002;20097.1;0.5970002;19241.74;0.5970002;19771.05;0.5970002;20240.98;0.5970002;20298.62
0.6000002;22098.13;0.6000002;21018.86;0.6000002;20925.5;0.6000002;22619.04;0.6000002;21802.75;0.6000002;20244.1;0.6000002;19382.49;0.6000002;19915.9;0.6000002;20387.69;0.6000002;20445.72
0.6030002;22247.52;0.6030002;21165.28;0.6030002;21068.81;0.6030002;22768.21;0.6030002;21953.21;0.6030002;20391.14;0.6030002;19523.83;0.6030002;20060.79;0.6030002;20534.45;0.6030002;20592.91
0.6060002;22396.99;0.6060002;21312.06;0.6060002;21212.27;0.6060002;22917.54;0.6060002;22103.7;0.6060002;20538.18;0.6060002;19665.42;0.6060002;20206.01;0.6060002;20681.7;0.6060002;20740.26
0.6090003;22546.67;0.6090003;21458.85;0.6090003;21356.16;0.6090003;23066.87;0.6090003;22254.62;0.6090003;20685.2;0.6090003;19807.24;0.6090003;20351.52;0.6090003;20828.94;0.6090003;20887.72
0.6120003;22696.37;0.6120003;21605.77;0.6120003;21500.06;0.6120003;23216.16;0.6120003;22405.53;0.6120003;20832.35;0.6120003;19949.28;0.6120003;20497.14;0.6120003;20976.42;0.6120003;21035.76
0.6150003;22846.22;0.6150003;21752.69;0.6150003;21644.11;0.6150003;23365.45;0.6150003;22556.57;0.6150003;20979.66;0.6150003;20091.39;0.6150003;20642.97;0.6150003;21123.93;0.6150003;21183.81
0.6180003;22996.09;0.6180003;21899.79;0.6180003;21788.17;0.6180003;23515.01;0.6180003;22707.63;0.6180003;21127.17;0.6180003;20233.65;0.6180003;20788.9;0.6180003;21271.76;0.6180003;21331.73
0.6210003;23146.21;0.6210003;22046.94;0.6210003;21932.64;0.6210003;23664.7;0.6210003;22858.75;0.6210003;21275.24;0.6210003;20376.01;0.6210003;20935.32;0.6210003;21419.73;0.6210003;21479.65
0.6240004;23296.36;0.6240004;22194.27;0.6240004;22077.17;0.6240004;23814.39;0.6240004;23009.91;0.6240004;21423.33;0.6240004;20518.98;0.6240004;21081.74;0.6240004;21568;0.6240004;21627.88
0.6270004;23446.67;0.6270004;22341.7;0.6270004;22221.86;0.6270004;23964.08;0.6270004;23161.22;0.6270004;21571.76;0.6270004;20661.95;0.6270004;21228.37;0.6270004;21716.55;0.6270004;21776.19
0.6300004;23597.03;0.6300004;22489.35;0.6300004;22366.63;0.6300004;24113.81;0.6300004;23312.7;0.6300004;21720.19;0.6300004;20805.01;0.6300004;21375.01;0.6300004;21865.27;0.6300004;21924.9
0.6330004;23747.52;0.6330004;22637.32;0.6330004;22511.59;0.6330004;24263.63;0.6330004;23464.19;0.6330004;21868.82;0.6330004;20948.08;0.6330004;21522.06;0.6330004;22014.38;0.6330004;22073.89
0.6360005;23898.11;0.6360005;22785.29;0.6360005;22656.75;0.6360005;24413.45;0.6360005;23615.68;0.6360005;22017.49;0.6360005;21091.56;0.6360005;21669.23;0.6360005;22163.55;0.6360005;22222.88
0.6390005;24048.6;0.6390005;22933.3;0.6390005;22801.96;0.6390005;24563.27;0.6390005;23767.21;0.6390005;22166.6;0.6390005;21235.19;0.6390005;21816.45;0.6390005;22313.16;0.6390005;22371.88
0.6420005;24198.88;0.6420005;23081.34;0.6420005;22947.27;0.6420005;24713.08;0.6420005;23918.96;0.6420005;22315.9;0.6420005;21379.04;0.6420005;21963.7;0.6420005;22462.76;0.6420005;22520.92
0.6450005;24349.25;0.6450005;23229.73;0.6450005;23092.6;0.6450005;24863.08;0.6450005;24070.71;0.6450005;22465.27;0.6450005;21523.07;0.6450005;22111.18;0.6450005;22612.39;0.6450005;22670.04
0.6480005;24500.02;0.6480005;23378.12;0.6480005;23238.05;0.6480005;25013.1;0.6480005;24222.39;0.6480005;22614.7;0.6480005;21667.08;0.6480005;22259.01;0.6480005;22762.03;0.6480005;22819.16
0.6510006;24650.78;0.6510006;23526.61;0.6510006;23383.5;0.6510006;25163.08;0.6510006;24374.07;0.6510006;22764.23;0.6510006;21811.05;0.6510006;22406.9;0.6510006;22912.1;0.6510006;22968.27
0.6540006;24801.62;0.6540006;23675.12;0.6540006;23529.31;0.6540006;25313.04;0.6540006;24525.9;0.6540006;22914;0.6540006;21955.06;0.6540006;22555.03;0.6540006;23062.32;0.6540006;23117.38
0.6570006;24952.46;0.6570006;23823.84;0.6570006;23675.15;0.6570006;25463.11;0.6570006;24677.79;0.6570006;23063.8;0.6570006;22099.27;0.6570006;22703.15;0.6570006;23212.8;0.6570006;23266.75
0.6600006;25103.31;0.6600006;23972.66;0.6600006;23820.96;0.6600006;25613.29;0.6600006;24829.79;0.6600006;23213.94;0.6600006;22243.48;0.6600006;22851.58;0.6600006;23363.48;0.6600006;23416.16
0.6630006;25254.16;0.6630006;24121.54;0.6630006;23966.76;0.6630006;25763.5;0.6630006;24981.89;0.6630006;23364.08;0.6630006;22388.26;0.6630006;23000;0.6630006;23514.23;0.6630006;23565.68
0.6660007;25405;0.6660007;24270.48;0.6660007;24112.66;0.6660007;25913.79;0.6660007;25134.04;0.6660007;23514.43;0.6660007;22533.04;0.6660007;23148.8;0.6660007;23665.12;0.6660007;23715.25
0.6690007;25555.83;0.6690007;24419.5;0.6690007;24258.63;0.6690007;26064.11;0.6690007;25286.29;0.6690007;23664.79;0.6690007;22678.14;0.6690007;23297.69;0.6690007;23816.09;0.6690007;23864.94
0.6720007;25706.64;0.6720007;24568.71;0.6720007;24404.66;0.6720007;26214.66;0.6720007;25438.58;0.6720007;23815.08;0.6720007;22823.31;0.6720007;23446.81;0.6720007;23967.43;0.6720007;24014.77
0.6750007;25857.43;0.6750007;24717.91;0.6750007;24550.78;0.6750007;26365.22;0.6750007;25591.01;0.6750007;23965.33;0.6750007;22968.73;0.6750007;23596.08;0.6750007;24118.78;0.6750007;24164.61
0.6780007;26008.21;0.6780007;24867.05;0.6780007;24696.92;0.6780007;26515.74;0.6780007;25743.44;0.6780007;24115.6;0.6780007;23114.31;0.6780007;23745.32;0.6780007;24270.37;0.6780007;24314.48
0.6810008;26158.99;0.6810008;25016.19;0.6810008;24843.18;0.6810008;26666.26;0.6810008;25895.63;0.6810008;24265.89;0.6810008;23260.04;0.6810008;23894.49;0.6810008;24421.96;0.6810008;24464.36
0.6840008;26309.77;0.6840008;25165.71;0.6840008;24989.44;0.6840008;26816.59;0.6840008;26047.8;0.6840008;24416.25;0.6840008;23405.97;0.6840008;24043.75;0.6840008;24573.4;0.6840008;24614.54
0.6870008;26460.66;0.6870008;25315.25;0.6870008;25135.81;0.6870008;26966.84;0.6870008;26200.22;0.6870008;24566.8;0.6870008;23551.96;0.6870008;24193.28;0.6870008;24724.8;0.6870008;24764.71
0.6900008;26611.54;0.6900008;25464.75;0.6900008;25282.18;0.6900008;27117.04;0.6900008;26352.69;0.6900008;24717.33;0.6900008;23698.12;0.6900008;24342.81;0.6900008;24876.41;0.6900008;24914.79
0.6930009;26762.5;0.6930009;25614.22;0.6930009;25428.5;0.6930009;27267.2;0.6930009;26505.16;0.6930009;24867.78;0.6930009;23844.29;0.6930009;24492.33;0.6930009;25028.14;0.6930009;25064.85
0.6960009;26913.47;0.6960009;25763.71;0.6960009;25574.8;0.6960009;27417.39;0.6960009;26657.62;0.6960009;25018.23;0.6960009;23990.72;0.6960009;24641.84;0.6960009;25180;0.6960009;25215.07
0.6990009;27064.37;0.6990009;25913.2;0.6990009;25721.19;0.6990009;27567.63;0.6990009;26810.17;0.6990009;25168.74;0.6990009;24137.15;0.6990009;24791.71;0.6990009;25332.05;0.6990009;25365.36
0.7020009;27215.22;0.7020009;26062.76;0.7020009;25867.63;0.7020009;27717.85;0.7020009;26962.84;0.7020009;25319.25;0.7020009;24283.85;0.7020009;24941.64;0.7020009;25484.12;0.7020009;25515.67
0.7050009;27366.16;0.7050009;26212.44;0.7050009;26014.14;0.7050009;27868.01;0.7050009;27115.45;0.7050009;25469.89;0.7050009;24430.6;0.7050009;25091.51;0.7050009;25636.24;0.7050009;25666
0.708001;27517.21;0.708001;26362.11;0.708001;26160.77;0.708001;28018.17;0.708001;27267.81;0.708001;25620.59;0.708001;24577.42;0.708001;25241.33;0.708001;25788.37;0.708001;25816.34
0.711001;27668.26;0.711001;26511.67;0.711001;26307.36;0.711001;28168.15;0.711001;27420.18;0.711001;25771.37;0.711001;24724.28;0.711001;25391.2;0.711001;25940.93;0.711001;25966.69
0.714001;27819.35;0.714001;26661.23;0.714001;26453.84;0.714001;28318.13;0.714001;27572.15;0.714001;25922.22;0.714001;24871.13;0.714001;25541.1;0.714001;26093.49;0.714001;26117.03
0.717001;27970.4;0.717001;26810.96;0.717001;26600.34;0.717001;28468.08;0.717001;27724.12;0.717001;26073.08;0.717001;25017.98;0.717001;25691.12;0.717001;26246.19;0.717001;26267.36
0.720001;28121.08;0.720001;26960.7;0.720001;26747.32;0.720001;28618.03;0.720001;27876.19;0.720001;26224;0.720001;25164.85;0.720001;25841.45;0.720001;26398.91;0.720001;26417.68
0.7230011;28271.76;0.7230011;27110.5;0.7230011;26894.29;0.7230011;28767.95;0.7230011;28028.27;0.7230011;26374.91;0.7230011;25311.79;0.7230011;25991.77;0.7230011;26551.66;0.7230011;26568.21
0.7260011;28422.53;0.7260011;27260.32;0.7260011;27041.33;0.7260011;28917.85;0.7260011;28180.25;0.7260011;26525.79;0.7260011;25458.73;0.7260011;26141.95;0.7260011;26704.44;0.7260011;26718.76
0.7290011;28573.3;0.7290011;27409.97;0.7290011;27188.38;0.7290011;29067.76;0.7290011;28332.17;0.7290011;26676.67;0.7290011;25605.68;0.7290011;26292.12;0.7290011;26857.2;0.7290011;26868.96
0.7320011;28724.05;0.7320011;27559.5;0.7320011;27335.33;0.7320011;29217.68;0.7320011;28484.19;0.7320011;26827.97;0.7320011;25752.63;0.7320011;26442.59;0.7320011;27009.95;0.7320011;27019.04
0.7350011;28874.78;0.7350011;27709.13;0.7350011;27482.23;0.7350011;29367.45;0.7350011;28636.32;0.7350011;26979.28;0.7350011;25899.93;0.7350011;26593.11;0.7350011;27162.89;0.7350011;27169.15
0.7380012;29025.48;0.7380012;27858.91;0.7380012;27629.17;0.7380012;29516.68;0.7380012;28788.49;0.7380012;27130.31;0.7380012;26047.28;0.7380012;26743.4;0.7380012;27316.28;0.7380012;27319.27
0.7410012;29176.16;0.7410012;28008.65;0.7410012;27776.13;0.7410012;29665.9;0.7410012;28940.75;0.7410012;27281.25;0.7410012;26194.49;0.7410012;26893.59;0.7410012;27469.62;0.7410012;27469.45
0.7440012;29326.61;0.7440012;28158.19;0.7440012;27923.04;0.7440012;29814.74;0.7440012;29093;0.7440012;27432.1;0.7440012;26341.65;0.7440012;27043.85;0.7440012;27622.53;0.7440012;27619.74
0.7470012;29476.58;0.7470012;28307.73;0.7470012;28069.81;0.7470012;29963.57;0.7470012;29245.13;0.7470012;27582.88;0.7470012;26488.78;0.7470012;27194.16;0.7470012;27775.43;0.7470012;27770.04
0.7500013;29626.62;0.7500013;28457.69;0.7500013;28216.62;0.7500013;30112.03;0.7500013;29397.25;0.7500013;27733.79;0.7500013;26635.89;0.7500013;27344.34;0.7500013;27928.78;0.7500013;27920.4
0.7530013;29777.05;0.7530013;28607.65;0.7530013;28363.73;0.7530013;30260.41;0.7530013;29549.16;0.7530013;27884.91;0.7530013;26783.04;0.7530013;27494.21;0.7530013;28082.17;0.7530013;28070.76
0.7560013;29927.48;0.7560013;28757.45;0.7560013;28510.85;0.7560013;30409.04;0.7560013;29701.03;0.7560013;28035.99;0.7560013;26930.3;0.7560013;27644.12;0.7560013;28235.37;0.7560013;28220.97
0.7590013;30077.33;0.7590013;28907.2;0.7590013;28657.95;0.7590013;30557.8;0.7590013;29852.82;0.7590013;28186.82;0.7590013;27077.54;0.7590013;27794.27;0.7590013;28388.49;0.7590013;28371.18
0.7620013;30227.14;0.7620013;29056.85;0.7620013;28805.05;0.7620013;30706.44;0.7620013;30004.57;0.7620013;28337.66;0.7620013;27224.54;0.7620013;27944.42;0.7620013;28541.58;0.7620013;28521.16
0.7650014;30377.06;0.7650014;29206.43;0.7650014;28952.04;0.7650014;30854.94;0.7650014;30156.37;0.7650014;28488.59;0.7650014;27371.54;0.7650014;28094.43;0.7650014;28694.64;0.7650014;28671.09
0.7680014;30527.01;0.7680014;29356.04;0.7680014;29099;0.7680014;31003.41;0.7680014;30308.21;0.7680014;28639.52;0.7680014;27518.72;0.7680014;28244.43;0.7680014;28847.62;0.7680014;28821.23
0.7710014;30677.13;0.7710014;29505.68;0.7710014;29245.98;0.7710014;31151.76;0.7710014;30459.98;0.7710014;28790.47;0.7710014;27665.91;0.7710014;28394.69;0.7710014;29000.43;0.7710014;28971.51
0.7740014;30827.38;0.7740014;29655.3;0.7740014;29392.98;0.7740014;31300.09;0.7740014;30611.57;0.7740014;28941.44;0.7740014;27813.22;0.7740014;28545.05;0.7740014;29153.22;0.7740014;29121.73
0.7770014;30977.62;0.7770014;29804.85;0.7770014;29539.88;0.7770014;31448.23;0.7770014;30763.12;0.7770014;29092.44;0.7770014;27960.57;0.7770014;28695.3;0.7770014;29305.86;0.7770014;29271.87
0.7800015;31127.82;0.7800015;29954.39;0.7800015;29686.58;0.7800015;31596.37;0.7800015;30914.33;0.7800015;29243.47;0.7800015;28107.79;0.7800015;28845.44;0.7800015;29458.49;0.7800015;29421.96
0.7830015;31277.98;0.7830015;30103.88;0.7830015;29833.31;0.7830015;31744.46;0.7830015;31065.55;0.7830015;29394.28;0.7830015;28254.9;0.7830015;28995.54;0.7830015;29610.39;0.7830015;29571.91
