Curve No. 1;;Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;
0.3180000;21013.6700000;0.3180000;18120.3400000;0.3180000;22210.5300000;0.3180000;21158.3800000;0.3180000;21065.4700000;0.3180000;22865.7700000;0.3180000;22151.8500000;0.3180000;20579.0900000;0.3180000;19168.7700000;0.3180000;15848.5900000
0.3210000;21275.2100000;0.3210000;18357.9800000;0.3210000;22483.6000000;0.3210000;21420.4300000;0.3210000;21323.9600000;0.3210000;23134.2200000;0.3210000;22404.6300000;0.3210000;20819.7900000;0.3210000;19414.2800000;0.3210000;16081.1900000
0.3240000;21536.8600000;0.3240000;18597.5900000;0.3240000;22756.6800000;0.3240000;21682.6700000;0.3240000;21582.5300000;0.3240000;23402.4200000;0.3240000;22656.9600000;0.3240000;21060.2700000;0.3240000;19659.9400000;0.3240000;16314.9400000
0.3270000;21798.7700000;0.3270000;18838.7000000;0.3270000;23030.3000000;0.3270000;21944.8300000;0.3270000;21841.1400000;0.3270000;23670.2200000;0.3270000;22909.2600000;0.3270000;21300.1800000;0.3270000;19905.6700000;0.3270000;16548.8000000
0.3300000;22060.7100000;0.3300000;19082.9400000;0.3300000;23303.9600000;0.3300000;22206.6700000;0.3300000;22099.8600000;0.3300000;23937.7200000;0.3300000;23160.9900000;0.3300000;21539.9900000;0.3300000;20151.5100000;0.3300000;16783.6600000
0.3330000;22322.9000000;0.3330000;19327.2900000;0.3330000;23577.8600000;0.3330000;22468.5000000;0.3330000;22358.6900000;0.3330000;24204.9300000;0.3330000;23412.7200000;0.3330000;21778.6700000;0.3330000;20397.3800000;0.3330000;17018.9200000
0.3360000;22585.0900000;0.3360000;19572.3900000;0.3360000;23851.8400000;0.3360000;22730.6000000;0.3360000;22617.6500000;0.3360000;24471.6400000;0.3360000;23663.8800000;0.3360000;22017.3500000;0.3360000;20643.3800000;0.3360000;17254.4800000
0.3390000;22847.2000000;0.3390000;19817.4800000;0.3390000;24125.8700000;0.3390000;22992.7000000;0.3390000;22876.9100000;0.3390000;24738.2300000;0.3390000;23914.9200000;0.3390000;22254.6500000;0.3390000;20889.3900000;0.3390000;17490.3300000
0.3419999;23109.3000000;0.3419999;20062.6000000;0.3419999;24399.9500000;0.3419999;23254.3300000;0.3419999;23136.1800000;0.3419999;25004.2500000;0.3419999;24165.8000000;0.3419999;22491.7900000;0.3419999;21135.2100000;0.3419999;17726.6200000
0.3449999;23371.3300000;0.3449999;20307.7200000;0.3449999;24673.9800000;0.3449999;23515.8400000;0.3449999;23395.5400000;0.3449999;25270.2700000;0.3449999;24416.6000000;0.3449999;22727.2800000;0.3449999;21381.0100000;0.3449999;17963.7700000
0.3479999;23633.3200000;0.3479999;20553.0800000;0.3479999;24947.9400000;0.3479999;23777.6200000;0.3479999;23654.8900000;0.3479999;25535.4800000;0.3479999;24666.9900000;0.3479999;22962.0800000;0.3479999;21626.7500000;0.3479999;18201.3100000
0.3509999;23895.1600000;0.3509999;20798.5300000;0.3509999;25221.9300000;0.3509999;24039.5700000;0.3509999;23914.3100000;0.3509999;25800.6800000;0.3509999;24916.9000000;0.3509999;23195.9100000;0.3509999;21872.4600000;0.3509999;18441.0600000
0.3539999;24156.8700000;0.3539999;21044.1500000;0.3539999;25496.1700000;0.3539999;24301.3700000;0.3539999;24173.7400000;0.3539999;26064.9100000;0.3539999;25166.6500000;0.3539999;23428.8300000;0.3539999;22117.9500000;0.3539999;18680.8000000
0.3569999;24418.7400000;0.3569999;21289.9300000;0.3569999;25770.4200000;0.3569999;24562.9700000;0.3569999;24433.1400000;0.3569999;26328.8900000;0.3569999;25415.9200000;0.3569999;23661.0400000;0.3569999;22363.2800000;0.3569999;18925.8600000
0.3599999;24680.9200000;0.3599999;21535.6900000;0.3599999;26044.6200000;0.3599999;24824.4400000;0.3599999;24692.5400000;0.3599999;26591.9200000;0.3599999;25665.1000000;0.3599999;23891.7900000;0.3599999;22608.5200000;0.3599999;19171.1300000
0.3629999;24943.1200000;0.3629999;21781.4100000;0.3629999;26318.8200000;0.3629999;25085.4900000;0.3629999;24951.8600000;0.3629999;26854.3000000;0.3629999;25913.1200000;0.3629999;24122.2000000;0.3629999;22853.6400000;0.3629999;19417.7200000
0.3659999;25205.4600000;0.3659999;22027.1100000;0.3659999;26592.7000000;0.3659999;25346.5000000;0.3659999;25211.1300000;0.3659999;27116.2200000;0.3659999;26161.1400000;0.3659999;24350.5100000;0.3659999;23098.6000000;0.3659999;19664.7000000
0.3689999;25467.8100000;0.3689999;22272.6800000;0.3689999;26866.4800000;0.3689999;25606.5300000;0.3689999;25470.4200000;0.3689999;27377.4600000;0.3689999;26408.2700000;0.3689999;24578.8200000;0.3689999;23342.8700000;0.3689999;19911.9900000
0.3719999;25729.5600000;0.3719999;22518.2500000;0.3719999;27139.9500000;0.3719999;25866.5600000;0.3719999;25729.7400000;0.3719999;27638.4000000;0.3719999;26655.2700000;0.3719999;24804.6000000;0.3719999;23587.1500000;0.3719999;20159.5100000
0.3749999;25991.2900000;0.3749999;22763.8600000;0.3749999;27413.1800000;0.3749999;26125.7900000;0.3749999;25988.9600000;0.3749999;27898.2000000;0.3749999;26901.7000000;0.3749999;25030.2400000;0.3749999;23830.7900000;0.3749999;20407.1000000
0.3779998;26252.6000000;0.3779998;23009.4700000;0.3779998;27686.1300000;0.3779998;26384.8700000;0.3779998;26247.6600000;0.3779998;28157.9900000;0.3779998;27147.8700000;0.3779998;25253.8200000;0.3779998;24074.4400000;0.3779998;20654.8100000
0.3809998;26513.7800000;0.3809998;23254.3600000;0.3809998;27958.5900000;0.3809998;26643.5400000;0.3809998;26506.3700000;0.3809998;28415.9600000;0.3809998;27393.3500000;0.3809998;25476.7400000;0.3809998;24317.6700000;0.3809998;20902.5400000
0.3839998;26774.5700000;0.3839998;23499.0600000;0.3839998;28230.9100000;0.3839998;26901.9900000;0.3839998;26764.9000000;0.3839998;28673.9300000;0.3839998;27638.1300000;0.3839998;25698.0500000;0.3839998;24560.8000000;0.3839998;21150.3600000
0.3869998;27035.0800000;0.3869998;23743.9200000;0.3869998;28502.6300000;0.3869998;27159.7000000;0.3869998;27023.4400000;0.3869998;28930.1000000;0.3869998;27882.5000000;0.3869998;25918.1500000;0.3869998;24803.0200000;0.3869998;21398.1800000
0.3899998;27295.1800000;0.3899998;23988.8700000;0.3899998;28774.3500000;0.3899998;27416.4700000;0.3899998;27281.7100000;0.3899998;29185.8500000;0.3899998;28125.8600000;0.3899998;26136.9500000;0.3899998;25044.6700000;0.3899998;21645.6000000
0.3929998;27554.6700000;0.3929998;24233.7500000;0.3929998;29044.9900000;0.3929998;27672.9800000;0.3929998;27539.9200000;0.3929998;29440.1900000;0.3929998;28369.0500000;0.3929998;26353.6100000;0.3929998;25285.9000000;0.3929998;21893.0300000
0.3959998;27813.9200000;0.3959998;24478.5100000;0.3959998;29315.6200000;0.3959998;27928.7300000;0.3959998;27797.6700000;0.3959998;29693.6600000;0.3959998;28610.6200000;0.3959998;26569.6100000;0.3959998;25526.5700000;0.3959998;22140.5700000
0.3989998;28072.2300000;0.3989998;24723.2100000;0.3989998;29585.1300000;0.3989998;28184.4000000;0.3989998;28055.1200000;0.3989998;29945.9400000;0.3989998;28852.1900000;0.3989998;26782.7400000;0.3989998;25766.9800000;0.3989998;22388.1400000
0.4019998;28330.5200000;0.4019998;24967.6600000;0.4019998;29854.3600000;0.4019998;28438.5000000;0.4019998;28312.3400000;0.4019998;30196.5800000;0.4019998;29091.8900000;0.4019998;26995.8600000;0.4019998;26006.5100000;0.4019998;22635.4200000
0.4049998;28587.8400000;0.4049998;25212.1100000;0.4049998;30122.6700000;0.4049998;28692.6100000;0.4049998;28569.2200000;0.4049998;30446.5900000;0.4049998;29331.4000000;0.4049998;27205.2500000;0.4049998;26245.9800000;0.4049998;22882.5300000
0.4079998;28845.1600000;0.4079998;25456.0400000;0.4079998;30390.3600000;0.4079998;28945.1000000;0.4079998;28825.9300000;0.4079998;30694.4600000;0.4079998;29569.1600000;0.4079998;27414.6200000;0.4079998;26483.8900000;0.4079998;23129.6700000
0.4109997;29101.1400000;0.4109997;25699.9600000;0.4109997;30657.2500000;0.4109997;29197.3200000;0.4109997;29082.0200000;0.4109997;30942.2500000;0.4109997;29806.2300000;0.4109997;27621.2600000;0.4109997;26721.8000000;0.4109997;23376.8300000
0.4139997;29356.8300000;0.4139997;25943.4300000;0.4139997;30922.9400000;0.4139997;29448.0200000;0.4139997;29338.0900000;0.4139997;31187.8100000;0.4139997;30042.0900000;0.4139997;27827.2400000;0.4139997;26958.3700000;0.4139997;23623.8600000
0.4169997;29611.5900000;0.4169997;26186.8000000;0.4169997;31188.2300000;0.4169997;29697.9500000;0.4169997;29593.2900000;0.4169997;31433.3700000;0.4169997;30276.8300000;0.4169997;28030.4900000;0.4169997;27194.6700000;0.4169997;23870.5000000
0.4199997;29865.8000000;0.4199997;26429.6700000;0.4199997;31452.0200000;0.4199997;29946.8700000;0.4199997;29848.5000000;0.4199997;31676.4700000;0.4199997;30510.8500000;0.4199997;28232.0300000;0.4199997;27429.3800000;0.4199997;24117.1200000
0.4229997;30118.9100000;0.4229997;26672.2400000;0.4229997;31715.7700000;0.4229997;30194.6500000;0.4229997;30102.6400000;0.4229997;31919.0700000;0.4229997;30743.3600000;0.4229997;28431.6900000;0.4229997;27663.2200000;0.4229997;24363.4200000
0.4259997;30370.6400000;0.4259997;26914.4100000;0.4259997;31977.1400000;0.4259997;30441.7400000;0.4259997;30356.5800000;0.4259997;32159.9300000;0.4259997;30975.5100000;0.4259997;28628.7900000;0.4259997;27895.9900000;0.4259997;24609.7100000
0.4289997;30621.8600000;0.4289997;27156.0600000;0.4289997;32238.5100000;0.4289997;30687.0300000;0.4289997;30609.7300000;0.4289997;32399.7900000;0.4289997;31205.1700000;0.4289997;28824.8500000;0.4289997;28127.4800000;0.4289997;24855.2800000
0.4319997;30871.5700000;0.4319997;27397.5100000;0.4319997;32497.8100000;0.4319997;30932.1000000;0.4319997;30862.4600000;0.4319997;32638.2500000;0.4319997;31434.8200000;0.4319997;29017.4400000;0.4319997;28358.3900000;0.4319997;25100.7400000
0.4349997;31121.1700000;0.4349997;27638.3300000;0.4349997;32756.6600000;0.4349997;31174.6900000;0.4349997;31114.3900000;0.4349997;32874.9100000;0.4349997;31661.9900000;0.4349997;29209.8600000;0.4349997;28587.6900000;0.4349997;25345.4800000
0.4379997;31369.1600000;0.4379997;27879.0900000;0.4379997;33013.9400000;0.4379997;31417.2900000;0.4379997;31365.3700000;0.4379997;33110.8400000;0.4379997;31888.9900000;0.4379997;29397.8200000;0.4379997;28816.7600000;0.4379997;25589.8700000
0.4409997;31617.1500000;0.4409997;28118.7700000;0.4409997;33270.2700000;0.4409997;31657.1800000;0.4409997;31615.9500000;0.4409997;33344.5000000;0.4409997;32113.7300000;0.4409997;29585.7800000;0.4409997;29043.0900000;0.4409997;25833.5300000
0.4439996;31863.1900000;0.4439996;28358.4500000;0.4439996;33525.4200000;0.4439996;31896.7300000;0.4439996;31865.4200000;0.4439996;33578.0300000;0.4439996;32337.6800000;0.4439996;29769.8100000;0.4439996;29269.4100000;0.4439996;26076.4300000
0.4469996;32108.9200000;0.4469996;28597.0500000;0.4469996;33779.0000000;0.4469996;32134.3500000;0.4469996;32114.7800000;0.4469996;33808.7800000;0.4469996;32560.0800000;0.4469996;29953.1100000;0.4469996;29493.1400000;0.4469996;26319.0300000
0.4499996;32352.9800000;0.4499996;28835.4900000;0.4499996;34031.9000000;0.4499996;32371.1100000;0.4499996;32362.6800000;0.4499996;34039.5400000;0.4499996;32781.2000000;0.4499996;30133.0800000;0.4499996;29716.5400000;0.4499996;26560.9000000
0.4529996;32596.2400000;0.4529996;29072.9700000;0.4529996;34282.6100000;0.4529996;32606.1900000;0.4529996;32610.5800000;0.4529996;34267.3200000;0.4529996;33001.2500000;0.4529996;30311.2500000;0.4529996;29937.6700000;0.4529996;26802.6100000
0.4559996;32838.3800000;0.4559996;29310.0000000;0.4559996;34533.1800000;0.4559996;32839.6000000;0.4559996;32857.4100000;0.4559996;34494.5900000;0.4559996;33219.3200000;0.4559996;30487.2100000;0.4559996;30157.8000000;0.4559996;27042.9600000
0.4589996;33079.3300000;0.4589996;29546.0800000;0.4589996;34781.0200000;0.4589996;33071.9000000;0.4589996;33104.0900000;0.4589996;34719.7100000;0.4589996;33436.8700000;0.4589996;30660.5700000;0.4589996;30375.9500000;0.4589996;27283.3100000
0.4619996;33319.4400000;0.4619996;29781.1300000;0.4619996;35028.8600000;0.4619996;33301.7300000;0.4619996;33349.3200000;0.4619996;34943.7100000;0.4619996;33651.5900000;0.4619996;30832.5400000;0.4619996;30592.1300000;0.4619996;27521.9400000
0.4649996;33557.5300000;0.4649996;30015.6200000;0.4649996;35273.8000000;0.4649996;33531.1400000;0.4649996;33593.9200000;0.4649996;35165.9300000;0.4649996;33866.3200000;0.4649996;31000.6800000;0.4649996;30807.1900000;0.4649996;27760.4300000
0.4679996;33795.3200000;0.4679996;30248.7000000;0.4679996;35518.2500000;0.4679996;33757.3100000;0.4679996;33837.5400000;0.4679996;35386.0900000;0.4679996;34078.0200000;0.4679996;31168.4500000;0.4679996;31019.8200000;0.4679996;27997.6200000
0.4709996;34030.5800000;0.4709996;30481.5800000;0.4709996;35760.3400000;0.4709996;33983.4800000;0.4709996;34080.2100000;0.4709996;35605.3700000;0.4709996;34289.6000000;0.4709996;31331.6500000;0.4709996;31231.9900000;0.4709996;28234.3400000
0.4739996;34265.8400000;0.4739996;30712.4600000;0.4739996;36001.2400000;0.4739996;34206.2100000;0.4739996;34322.2600000;0.4739996;35822.2600000;0.4739996;34498.3900000;0.4739996;31494.8500000;0.4739996;31440.8600000;0.4739996;28469.8000000
0.4769996;34498.6700000;0.4769996;30943.3600000;0.4769996;36240.7200000;0.4769996;34428.6500000;0.4769996;34562.9500000;0.4769996;36038.8700000;0.4769996;34706.3500000;0.4769996;31653.2900000;0.4769996;31649.7300000;0.4769996;28704.2100000
0.4799995;34731.2700000;0.4799995;31172.3800000;0.4799995;36478.6400000;0.4799995;34648.5500000;0.4799995;34803.3900000;0.4799995;36251.7000000;0.4799995;34912.3100000;0.4799995;31811.0800000;0.4799995;31854.8500000;0.4799995;28937.6900000
0.4829995;34961.6600000;0.4829995;31401.2200000;0.4829995;36715.4600000;0.4829995;34867.5100000;0.4829995;35042.1100000;0.4829995;36464.5400000;0.4829995;35116.7900000;0.4829995;31965.5400000;0.4829995;32059.7000000;0.4829995;29169.4400000
0.4859995;35191.1700000;0.4859995;31628.1800000;0.4859995;36949.5700000;0.4859995;35084.3300000;0.4859995;35280.8200000;0.4859995;36674.1200000;0.4859995;35319.7900000;0.4859995;32118.4900000;0.4859995;32261.3700000;0.4859995;29400.7200000
0.4889995;35419.1600000;0.4889995;31854.3700000;0.4889995;37183.3200000;0.4889995;35299.3000000;0.4889995;35517.4300000;0.4889995;36883.2200000;0.4889995;35520.3700000;0.4889995;32268.8400000;0.4889995;32461.9400000;0.4889995;29629.4600000
0.4919995;35645.7800000;0.4919995;32079.5000000;0.4919995;37413.7100000;0.4919995;35512.8500000;0.4919995;35753.8800000;0.4919995;37089.7200000;0.4919995;35720.2300000;0.4919995;32416.5200000;0.4919995;32660.0800000;0.4919995;29858.2000000
0.4949995;35871.3300000;0.4949995;32303.6300000;0.4949995;37644.0900000;0.4949995;35723.6800000;0.4949995;35988.5800000;0.4949995;37294.9800000;0.4949995;35916.8900000;0.4949995;32562.4900000;0.4949995;32856.2500000;0.4949995;30083.9900000
0.4979995;36094.7500000;0.4979995;32526.8800000;0.4979995;37871.2300000;0.4979995;35933.8900000;0.4979995;36222.6800000;0.4979995;37498.5100000;0.4979995;36113.5500000;0.4979995;32704.5000000;0.4979995;33050.7900000;0.4979995;30309.6600000
0.5009995;36317.7300000;0.5009995;32748.3000000;0.5009995;38098.0300000;0.5009995;36140.5100000;0.5009995;36455.2500000;0.5009995;37700.1800000;0.5009995;36306.0900000;0.5009995;32845.9500000;0.5009995;33242.4800000;0.5009995;30532.9600000
0.5039995;36538.0000000;0.5039995;32969.3400000;0.5039995;38321.9800000;0.5039995;36347.1300000;0.5039995;36686.6000000;0.5039995;37900.6800000;0.5039995;36498.5800000;0.5039995;32982.7300000;0.5039995;33433.4100000;0.5039995;30755.5400000
0.5069996;36758.2600000;0.5069996;33187.8000000;0.5069996;38544.8100000;0.5069996;36549.6800000;0.5069996;36917.1300000;0.5069996;38098.2900000;0.5069996;36687.7500000;0.5069996;33119.5000000;0.5069996;33620.8100000;0.5069996;30976.0600000
0.5099996;36975.3300000;0.5099996;33406.2700000;0.5099996;38765.3600000;0.5099996;36752.0400000;0.5099996;37146.2000000;0.5099996;38295.5400000;0.5099996;36876.0500000;0.5099996;33251.7700000;0.5099996;33808.2100000;0.5099996;31195.0500000
0.5129996;37192.2300000;0.5129996;33621.8600000;0.5129996;38983.8600000;0.5129996;36951.2500000;0.5129996;37374.7900000;0.5129996;38489.2000000;0.5129996;37061.8100000;0.5129996;33383.5900000;0.5129996;33990.9600000;0.5129996;31412.6500000
0.5159996;37406.2500000;0.5159996;33837.2500000;0.5159996;39201.0800000;0.5159996;37149.5000000;0.5159996;37601.0000000;0.5159996;38682.8600000;0.5159996;37245.8800000;0.5159996;33511.7300000;0.5159996;34173.6400000;0.5159996;31628.0000000
0.5189996;37619.3200000;0.5189996;34050.0200000;0.5189996;39415.7500000;0.5189996;37345.4000000;0.5189996;37827.2000000;0.5189996;38872.7000000;0.5189996;37428.2900000;0.5189996;33638.4000000;0.5189996;34352.8300000;0.5189996;31842.6100000
0.5219997;37830.6200000;0.5219997;34261.8700000;0.5219997;39629.8400000;0.5219997;37539.5500000;0.5219997;38050.4500000;0.5219997;39062.1300000;0.5219997;37608.2900000;0.5219997;33762.3700000;0.5219997;34531.1300000;0.5219997;32053.9500000
0.5249997;38040.5300000;0.5249997;34471.8600000;0.5249997;39840.4700000;0.5249997;37732.0500000;0.5249997;38273.6300000;0.5249997;39248.6300000;0.5249997;37787.3600000;0.5249997;33883.8400000;0.5249997;34706.4900000;0.5249997;32265.2900000
0.5279997;38249.0700000;0.5279997;34680.3300000;0.5279997;40051.0900000;0.5279997;37921.8300000;0.5279997;38494.3900000;0.5279997;39433.9300000;0.5279997;37962.9800000;0.5279997;34003.8800000;0.5279997;34879.9600000;0.5279997;32472.8700000
0.5309997;38455.2600000;0.5309997;34887.5500000;0.5309997;40257.6900000;0.5309997;38110.7700000;0.5309997;38714.4800000;0.5309997;39617.0900000;0.5309997;38138.5200000;0.5309997;34120.9300000;0.5309997;35051.5900000;0.5309997;32680.4100000
