Curve No. 1;;Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;
0.4019998;26570.69;0.4019998;24839.19;0.4019998;24183.85;0.4019998;25429.33;0.4019998;25172.04;0.4019998;29023.39;0.4019998;24397.69;0.4019998;29238.98;0.4019998;27726.75;0.4019998;27169.35
0.4049998;26835.04;0.4049998;25090.05;0.4049998;24421.84;0.4049998;25700.81;0.4049998;25446.56;0.4049998;29308.79;0.4049998;24661.01;0.4049998;29502.66;0.4049998;27996.92;0.4049998;27428.85
0.4079998;27099.39;0.4079998;25340.96;0.4079998;24660.08;0.4079998;25972.3;0.4079998;25721.08;0.4079998;29594.18;0.4079998;24924.32;0.4079998;29766.1;0.4079998;28267.25;0.4079998;27688
0.4109997;27363.78;0.4109997;25591.95;0.4109997;24898.45;0.4109997;26243.79;0.4109997;25995.83;0.4109997;29879.63;0.4109997;25187.61;0.4109997;30028.68;0.4109997;28537.5;0.4109997;27946.89
0.4139997;27628.19;0.4139997;25843.18;0.4139997;25136.99;0.4139997;26515.75;0.4139997;26270.59;0.4139997;30165.09;0.4139997;25450.91;0.4139997;30290.69;0.4139997;28807.45;0.4139997;28205.55
0.4169997;27892.73;0.4169997;26094.42;0.4169997;25375.72;0.4169997;26787.95;0.4169997;26546.07;0.4169997;30450.5;0.4169997;25714.21;0.4169997;30552.11;0.4169997;29077.38;0.4169997;28463.88
0.4199997;28157.27;0.4199997;26345.79;0.4199997;25614.49;0.4199997;27060.36;0.4199997;26821.79;0.4199997;30735.85;0.4199997;25977.57;0.4199997;30812.67;0.4199997;29347.11;0.4199997;28721.96
0.4229997;28421.68;0.4229997;26597.16;0.4229997;25853.41;0.4229997;27333;0.4229997;27097.69;0.4229997;31021.09;0.4229997;26241.13;0.4229997;31073.01;0.4229997;29616.85;0.4229997;28979.08
0.4259997;28686.08;0.4259997;26848.57;0.4259997;26092.36;0.4259997;27605.61;0.4259997;27373.72;0.4259997;31306.12;0.4259997;26504.68;0.4259997;31332.54;0.4259997;29886.6;0.4259997;29236.19
0.4289997;28950.29;0.4289997;27099.98;0.4289997;26331.63;0.4289997;27878.12;0.4289997;27649.98;0.4289997;31591.09;0.4289997;26767.99;0.4289997;31592.04;0.4289997;30156.36;0.4289997;29492.22
0.4319997;29214.44;0.4319997;27351.21;0.4319997;26570.91;0.4319997;28150.67;0.4319997;27926.62;0.4319997;31875.69;0.4319997;27031.31;0.4319997;31849.76;0.4319997;30425.79;0.4319997;29748.25
0.4349997;29478.23;0.4349997;27602.37;0.4349997;26810.06;0.4349997;28423.58;0.4349997;28203.35;0.4349997;32160.28;0.4349997;27294.72;0.4349997;32107.47;0.4349997;30695.04;0.4349997;30003.7
0.4379997;29741.81;0.4379997;27853.51;0.4379997;27049.21;0.4379997;28696.5;0.4379997;28480.54;0.4379997;32444.64;0.4379997;27558.15;0.4379997;32363.59;0.4379997;30964.05;0.4379997;30259.02
0.4409997;30005.27;0.4409997;28104.63;0.4409997;27288.59;0.4409997;28969.15;0.4409997;28757.72;0.4409997;32728.99;0.4409997;27821.34;0.4409997;32619.37;0.4409997;31232.79;0.4409997;30513.22
0.4439996;30268.56;0.4439996;28355.68;0.4439996;27528.09;0.4439996;29241.79;0.4439996;29034.81;0.4439996;33012.68;0.4439996;28084.42;0.4439996;32874.12;0.4439996;31501.32;0.4439996;30766.75
0.4469996;30531.66;0.4469996;28606.55;0.4469996;27767.39;0.4469996;29514.61;0.4469996;29311.9;0.4469996;33296.14;0.4469996;28347.28;0.4469996;33128.27;0.4469996;31769.35;0.4469996;31019.42
0.4499996;30794.2;0.4499996;28857.38;0.4499996;28006.5;0.4499996;29787.51;0.4499996;29589.51;0.4499996;33579.16;0.4499996;28609.91;0.4499996;33381.38;0.4499996;32037.26;0.4499996;31270.95
0.4529996;31056.71;0.4529996;29107.94;0.4529996;28245.56;0.4529996;30060.17;0.4529996;29867.25;0.4529996;33861.85;0.4529996;28872.39;0.4529996;33633.17;0.4529996;32304.07;0.4529996;31522.21
0.4559996;31318.81;0.4559996;29358.49;0.4559996;28484.48;0.4559996;30332.61;0.4559996;30145.17;0.4559996;34144.36;0.4559996;29134.53;0.4559996;33884.34;0.4559996;32570.88;0.4559996;31772.56
0.4589996;31580.9;0.4589996;29608.48;0.4589996;28723.34;0.4589996;30604.89;0.4589996;30423.19;0.4589996;34426.59;0.4589996;29396.65;0.4589996;34133.62;0.4589996;32836.91;0.4589996;32022.82
0.4619996;31842.22;0.4619996;29858.44;0.4619996;28961.85;0.4619996;30876.85;0.4619996;30701.25;0.4619996;34708.66;0.4619996;29658.63;0.4619996;34382.77;0.4619996;33102.86;0.4619996;32270.77
0.4649996;32103.41;0.4649996;30107.93;0.4649996;29200.37;0.4649996;31148.76;0.4649996;30979.35;0.4649996;34989.94;0.4649996;29920.6;0.4649996;34629.48;0.4649996;33368.18;0.4649996;32518.72
0.4679996;32364.06;0.4679996;30357.25;0.4679996;29438.42;0.4679996;31420.36;0.4679996;31257.52;0.4679996;35271.22;0.4679996;30181.83;0.4679996;34876.2;0.4679996;33633.26;0.4679996;32764.79
0.4709996;32624.44;0.4709996;30606.21;0.4709996;29676.45;0.4709996;31691.97;0.4709996;31535.9;0.4709996;35551.27;0.4709996;30443;0.4709996;35120.76;0.4709996;33897.66;0.4709996;33010.5
0.4739996;32884.29;0.4739996;30854.87;0.4739996;29913.75;0.4739996;31962.43;0.4739996;31814.27;0.4739996;35831.3;0.4739996;30703.66;0.4739996;35364.96;0.4739996;34161.43;0.4739996;33255.12
0.4769996;33143.57;0.4769996;31103.37;0.4769996;30150.8;0.4769996;32232.84;0.4769996;32091.98;0.4769996;36110.49;0.4769996;30964.14;0.4769996;35607;0.4769996;34424.71;0.4769996;33499.15
0.4799995;33402.58;0.4799995;31351.57;0.4799995;30387.82;0.4799995;32503.29;0.4799995;32369.69;0.4799995;36389.46;0.4799995;31224.15;0.4799995;35847.95;0.4799995;34686.98;0.4799995;33742.06
0.4829995;33660.93;0.4829995;31599.62;0.4829995;30624.82;0.4829995;32773.76;0.4829995;32647.23;0.4829995;36667.46;0.4829995;31483.77;0.4829995;36087.27;0.4829995;34949.07;0.4829995;33983.66
0.4859995;33919.17;0.4859995;31846.88;0.4859995;30861.57;0.4859995;33043.78;0.4859995;32924.73;0.4859995;36944.83;0.4859995;31743.27;0.4859995;36324.78;0.4859995;35210.05;0.4859995;34224.6
0.4889995;34176.37;0.4889995;32094.15;0.4889995;31097.91;0.4889995;33313.46;0.4889995;33202.03;0.4889995;37221.63;0.4889995;32002.54;0.4889995;36561.3;0.4889995;35471.03;0.4889995;34463.71
0.4919995;34433.56;0.4919995;32340.81;0.4919995;31334.04;0.4919995;33582.76;0.4919995;33479.22;0.4919995;37497.63;0.4919995;32261.63;0.4919995;36795.29;0.4919995;35730.5;0.4919995;34702.64
0.4949995;34689.45;0.4949995;32587.46;0.4949995;31569.27;0.4949995;33851.43;0.4949995;33756.3;0.4949995;37773.3;0.4949995;32519.79;0.4949995;37028.98;0.4949995;35989.88;0.4949995;34939.26
0.4979995;34945.2;0.4979995;32833.38;0.4979995;31804.49;0.4979995;34120;0.4979995;34033.26;0.4979995;38047.82;0.4979995;32777.95;0.4979995;37259.32;0.4979995;36248.36;0.4979995;35175.87
0.5009995;35200.12;0.5009995;33079.09;0.5009995;32039.38;0.5009995;34388.12;0.5009995;34310.09;0.5009995;38322.3;0.5009995;33035.4;0.5009995;37489.68;0.5009995;36506.53;0.5009995;35410.03
0.5039995;35454.7;0.5039995;33324.19;0.5039995;32274.26;0.5039995;34656.24;0.5039995;34586.58;0.5039995;38595.32;0.5039995;33292.84;0.5039995;37716.43;0.5039995;36763.93;0.5039995;35643.85
0.5069996;35708.5;0.5069996;33568.85;0.5069996;32508.36;0.5069996;34923.48;0.5069996;34863.03;0.5069996;38868.35;0.5069996;33549.26;0.5069996;37942.73;0.5069996;37020.72;0.5069996;35875.7
0.5099996;35961.59;0.5099996;33813.2;0.5099996;32742.26;0.5099996;35190.72;0.5099996;35139.05;0.5099996;39139.91;0.5099996;33805.42;0.5099996;38166.19;0.5099996;37276.7;0.5099996;36106.63
0.5129996;36214.18;0.5129996;34057.07;0.5129996;32975.79;0.5129996;35456.82;0.5129996;35415.08;0.5129996;39411.19;0.5129996;34061.11;0.5129996;38388.41;0.5129996;37531.28;0.5129996;36336.11
0.5159996;36465.74;0.5159996;34300.64;0.5159996;33209.08;0.5159996;35722.64;0.5159996;35690.43;0.5159996;39681.21;0.5159996;34316.49;0.5159996;38608.63;0.5159996;37785.58;0.5159996;36564.09
0.5189996;36717.07;0.5189996;34543.05;0.5189996;33441.89;0.5189996;35987.89;0.5189996;35965.68;0.5189996;39950.55;0.5189996;34571.51;0.5189996;38826.85;0.5189996;38038.55;0.5189996;36791.13
0.5219997;36966.98;0.5219997;34785.43;0.5219997;33674.01;0.5219997;36252.76;0.5219997;36240.64;0.5219997;40218.77;0.5219997;34826.02;0.5219997;39043.61;0.5219997;38291.53;0.5219997;37015.96
0.5249997;37216.9;0.5249997;35026.68;0.5249997;33905.9;0.5249997;36517.16;0.5249997;36515.47;0.5249997;40485.67;0.5249997;35080.32;0.5249997;39257.07;0.5249997;38542.69;0.5249997;37240.46
0.5279997;37465.22;0.5279997;35267.93;0.5279997;34136.95;0.5279997;36780.87;0.5279997;36790;0.5279997;40751.98;0.5279997;35333.87;0.5279997;39470.05;0.5279997;38793.82;0.5279997;37462.26
0.5309997;37713.46;0.5309997;35508.03;0.5309997;34367.97;0.5309997;37044.25;0.5309997;37064.23;0.5309997;41016.66;0.5309997;35587.36;0.5309997;39679.25;0.5309997;39043.37;0.5309997;37684.05
0.5339997;37960.47;0.5339997;35747.89;0.5339997;34598.05;0.5339997;37306.45;0.5339997;37338.22;0.5339997;41281.17;0.5339997;35839.25;0.5339997;39888.45;0.5339997;39292.51;0.5339997;37902.57
0.5369998;38207.08;0.5369998;35986.98;0.5369998;34828.12;0.5369998;37568.61;0.5369998;37611.66;0.5369998;41543.41;0.5369998;36091.14;0.5369998;40093.67;0.5369998;39540.27;0.5369998;38120.77
0.5399998;38452.64;0.5399998;36225.62;0.5399998;35057.03;0.5399998;37829.49;0.5399998;37884.98;0.5399998;41805.66;0.5399998;36341.85;0.5399998;40298.53;0.5399998;39787.14;0.5399998;38336.43
0.5429998;38697.39;0.5429998;36463.68;0.5429998;35285.72;0.5429998;38090.38;0.5429998;38157.46;0.5429998;42066;0.5429998;36592.33;0.5429998;40500.15;0.5429998;40033.21;0.5429998;38551.09
0.5459998;38941.29;0.5459998;36701.02;0.5459998;35513.98;0.5459998;38350.01;0.5459998;38429.93;0.5459998;42326.06;0.5459998;36841.69;0.5459998;40700.53;0.5459998;40278.14;0.5459998;38763.92
0.5489998;39183.75;0.5489998;36937.98;0.5489998;35742.01;0.5489998;38609.41;0.5489998;38701.77;0.5489998;42584.4;0.5489998;37090.45;0.5489998;40898.28;0.5489998;40522.53;0.5489998;38975.11
0.5519999;39425.79;0.5519999;37173.85;0.5519999;35969.19;0.5519999;38867.92;0.5519999;38973.56;0.5519999;42841.93;0.5519999;37338.47;0.5519999;41093.67;0.5519999;40765.04;0.5519999;39184.74
0.5549999;39665.94;0.5549999;37409.63;0.5549999;36195.36;0.5549999;39125.95;0.5549999;39244.77;0.5549999;43098.14;0.5549999;37585.64;0.5549999;41287.6;0.5549999;41007.46;0.5549999;39391.27
0.5579999;39906.09;0.5579999;37644.28;0.5579999;36421.22;0.5579999;39383.28;0.5579999;39515.76;0.5579999;43352.98;0.5579999;37832.24;0.5579999;41478.58;0.5579999;41247.72;0.5579999;39597.32
0.5609999;40143.77;0.5609999;37878.93;0.5609999;36646.26;0.5609999;39639.78;0.5609999;39786.38;0.5609999;43607.13;0.5609999;38077.31;0.5609999;41668.93;0.5609999;41487.97;0.5609999;39800.38
0.564;40381.41;0.564;38112.46;0.564;36871.22;0.564;39895.84;0.564;40056.69;0.564;43859.63;0.564;38322.25;0.564;41855.24;0.564;41725.77;0.564;40003.44
0.567;40617.18;0.567;38345.84;0.567;37095.27;0.567;40150.7;0.567;40326.5;0.567;44111.87;0.567;38565.66;0.567;42041.54;0.567;41963.09;0.567;40202.57
0.57;40852.45;0.57;38578.18;0.57;37319.32;0.57;40405.43;0.57;40595.38;0.57;44361.8;0.57;38809.06;0.57;42223.46;0.57;42199.04;0.57;40401.47
0.573;41086.06;0.573;38810.05;0.573;37541.88;0.573;40658.62;0.573;40864.1;0.573;44611.74;0.573;39050.63;0.573;42405.1;0.573;42434.23;0.573;40597.35
0.576;41318.57;0.576;39040.9;0.576;37764.24;0.576;40911.8;0.576;41131.89;0.576;44859.09;0.576;39291.96;0.576;42583.16;0.576;42668.39;0.576;40792.22
0.5790001;41550.05;0.5790001;39270.72;0.5790001;37985.63;0.5790001;41163.02;0.5790001;41399.69;0.5790001;45106.18;0.5790001;39531.72;0.5790001;42760;0.5790001;42901.33;0.5790001;40984.53
0.5820001;41780.04;0.5820001;39500.09;0.5820001;38206.58;0.5820001;41413.98;0.5820001;41666.73;0.5820001;45351.42;0.5820001;39770.8;0.5820001;42934.43;0.5820001;43133.54;0.5820001;41174.8
0.5850001;42009.5;0.5850001;39728.44;0.5850001;38426.89;0.5850001;41663.75;0.5850001;41933.73;0.5850001;45595.91;0.5850001;40008.4;0.5850001;43106.89;0.5850001;43363.76;0.5850001;41363.6
0.5880001;42236.98;0.5880001;39956.59;0.5880001;38646.55;0.5880001;41912.98;0.5880001;42199.83;0.5880001;45838.87;0.5880001;40244.55;0.5880001;43277.63;0.5880001;43593.79;0.5880001;41549.85
0.5910001;42464.4;0.5910001;40183.3;0.5910001;38865.87;0.5910001;42161.47;0.5910001;42465.66;0.5910001;46080.39;0.5910001;40480.16;0.5910001;43445.22;0.5910001;43821.42;0.5910001;41735.33
0.5940002;42689.03;0.5940002;40410.02;0.5940002;39084.4;0.5940002;42409.21;0.5940002;42730.95;0.5940002;46320.99;0.5940002;40714.57;0.5940002;43612.05;0.5940002;44049.05;0.5940002;41917.13
0.5970002;42913.65;0.5970002;40635.12;0.5970002;39302.77;0.5970002;42656.23;0.5970002;42995.82;0.5970002;46559.64;0.5970002;40948.6;0.5970002;43774.71;0.5970002;44273.95;0.5970002;42098.92
0.6000002;43135.96;0.6000002;40860.11;0.6000002;39519.95;0.6000002;42901.55;0.6000002;43259.9;0.6000002;46797.95;0.6000002;41179.91;0.6000002;43937.38;0.6000002;44498.51;0.6000002;42276.22
0.6030002;43357.79;0.6030002;41083.8;0.6030002;39737.13;0.6030002;43146.68;0.6030002;43522.69;0.6030002;47033.92;0.6030002;41411.22;0.6030002;44096.11;0.6030002;44721.32;0.6030002;42453.43
0.6060002;43577.71;0.6060002;41307.04;0.6060002;39952.85;0.6060002;43390.16;0.6060002;43785.3;0.6060002;47269.89;0.6060002;41640.29;0.6060002;44254.66;0.6060002;44943.37;0.6060002;42627.34
0.6090003;43796.54;0.6090003;41529.18;0.6090003;40168.45;0.6090003;43633.64;0.6090003;44047.12;0.6090003;47502.95;0.6090003;41869.2;0.6090003;44409.49;0.6090003;45163.7;0.6090003;42800.35
0.6120003;44013.86;0.6120003;41750.45;0.6120003;40382.84;0.6120003;43874.89;0.6120003;44308.95;0.6120003;47735.77;0.6120003;42096.36;0.6120003;44563.16;0.6120003;45382.34;0.6120003;42971.14
0.6150003;44229.28;0.6150003;41971.14;0.6150003;40596.8;0.6150003;44115.94;0.6150003;44569.76;0.6150003;47966.25;0.6150003;42322.9;0.6150003;44714.14;0.6150003;45600.11;0.6150003;43140.39
0.6180003;44443.91;0.6180003;42190.81;0.6180003;40809.85;0.6180003;44355.05;0.6180003;44830.57;0.6180003;48195.86;0.6180003;42547.72;0.6180003;44863.05;0.6180003;45815.94;0.6180003;43307.79
0.6210003;44656.18;0.6210003;42410.21;0.6210003;41022.12;0.6210003;44593.44;0.6210003;45089.73;0.6210003;48423.82;0.6210003;42771.12;0.6210003;45010.37;0.6210003;46031.32;0.6210003;43472.36
0.6240004;44868.24;0.6240004;42628.38;0.6240004;41233.83;0.6240004;44830.63;0.6240004;45348.5;0.6240004;48650.35;0.6240004;42993.45;0.6240004;45154.96;0.6240004;46243.45;0.6240004;43636.11
0.6270004;45076.91;0.6270004;42846.54;0.6270004;41444.47;0.6270004;45066.76;0.6270004;45606.57;0.6270004;48875.75;0.6270004;43213.86;0.6270004;45298.81;0.6270004;46455.59;0.6270004;43796.54
0.6300004;45285.59;0.6300004;43062.44;0.6300004;41654.88;0.6300004;45302.07;0.6300004;45864.21;0.6300004;49098.95;0.6300004;43433.8;0.6300004;45439.02;0.6300004;46664.8;0.6300004;43956.95
0.6330004;45491.11;0.6330004;43278.32;0.6330004;41863.9;0.6330004;45535.82;0.6330004;46120.99;0.6330004;49321.72;0.6330004;43651.31;0.6330004;45579.22;0.6330004;46873.81;0.6330004;44112.93
0.6360005;45696.14;0.6360005;43492.45;0.6360005;42072.93;0.6360005;45769.13;0.6360005;46376.58;0.6360005;49541.86;0.6360005;43868.82;0.6360005;45715.42;0.6360005;47080.11;0.6360005;44268.92
0.6390005;45898.97;0.6390005;43706.14;0.6390005;42280.2;0.6390005;45999.93;0.6390005;46631.83;0.6390005;49762;0.6390005;44083.34;0.6390005;45851.5;0.6390005;47285.49;0.6390005;44421.93
0.6420005;46100.74;0.6420005;43918.57;0.6420005;42487.39;0.6420005;46230.73;0.6420005;46885.95;0.6420005;49978.93;0.6420005;44297.77;0.6420005;45984.03;0.6420005;47488.79;0.6420005;44574.24
0.6450005;46300;0.6450005;44130.21;0.6450005;42692.84;0.6450005;46459.14;0.6450005;47140;0.6450005;50195.68;0.6450005;44510;0.6450005;46115.5;0.6450005;47690.43;0.6450005;44723.86
0.6480005;46496.57;0.6480005;44341.07;0.6480005;42897.73;0.6480005;46687.44;0.6480005;47392.68;0.6480005;50409.97;0.6480005;44721.6;0.6480005;46244.65;0.6480005;47890.72;0.6480005;44871.79
0.6510006;46692.03;0.6510006;44550.86;0.6510006;43101.71;0.6510006;46913.33;0.6510006;47645.36;0.6510006;50623.45;0.6510006;44931.26;0.6510006;46372.06;0.6510006;48088.66;0.6510006;45018.13
0.6540006;46884.77;0.6540006;44760.04;0.6540006;43304.98;0.6540006;47138.48;0.6540006;47895.89;0.6540006;50834.99;0.6540006;45139.57;0.6540006;46497.92;0.6540006;48285.89;0.6540006;45162.25
0.6570006;47077.12;0.6570006;44967.2;0.6570006;43507.55;0.6570006;47362.09;0.6570006;48146.05;0.6570006;51044.95;0.6570006;45346.61;0.6570006;46621.21;0.6570006;48479.86;0.6570006;45305.53
0.6600006;47265.88;0.6600006;45174.27;0.6600006;43708.96;0.6600006;47584.55;0.6600006;48395.18;0.6600006;51253.69;0.6600006;45551.71;0.6600006;46743.77;0.6600006;48673.83;0.6600006;45445.91
0.6630006;47454.64;0.6630006;45379.46;0.6630006;43910;0.6630006;47805.84;0.6630006;48643.79;0.6630006;51460.21;0.6630006;45756.2;0.6630006;46862.91;0.6630006;48864.25;0.6630006;45586.17
0.6660007;47639.5;0.6660007;45584.65;0.6660007;44109.39;0.6660007;48025.21;0.6660007;48891.46;0.6660007;51666.22;0.6660007;45958.32;0.6660007;46982.05;0.6660007;49054.63;0.6660007;45722.8
0.6690007;47823.96;0.6690007;45787.6;0.6690007;44308.77;0.6690007;48244.07;0.6690007;49138.08;0.6690007;51869.45;0.6690007;46160.4;0.6690007;47097.32;0.6690007;49242.23;0.6690007;45859.44
0.6720007;48005.24;0.6720007;45990.16;0.6720007;44506.39;0.6720007;48460.7;0.6720007;49384.18;0.6720007;52072.68;0.6720007;46359.19;0.6720007;47212.51;0.6720007;49429.13;0.6720007;45992.53
0.6750007;48185.24;0.6750007;46191.15;0.6750007;44703.97;0.6750007;48677.32;0.6750007;49628.95;0.6750007;52272.08;0.6750007;46557.98;0.6750007;47325.3;0.6750007;49613.63;0.6750007;46124.92
0.6780007;48363.05;0.6780007;46391.35;0.6780007;44900.14;0.6780007;48890.99;0.6780007;49873.51;0.6780007;52471.32;0.6780007;46753.86;0.6780007;47437.43;0.6780007;49796.58;0.6780007;46255.18
