Curve No. 1;;Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;
0.4019998;10900.84;0.4019998;11934.27;0.4019998;12717.96;0.4019998;10846.71;0.4019998;9645.718;0.4019998;10966.59;0.4019998;10802.46;0.4019998;10670.04;0.4019998;10410.51;0.4019998;9868.244
0.4049998;11013.16;0.4049998;12052.91;0.4049998;12836.7;0.4049998;10955.2;0.4049998;9743.202;0.4049998;11072.22;0.4049998;10848.03;0.4049998;10768.33;0.4049998;10458.25;0.4049998;9896.75
0.4079998;11125.3;0.4079998;12172.76;0.4079998;12912.23;0.4079998;11063.68;0.4079998;9841.634;0.4079998;11177.27;0.4079998;10893.96;0.4079998;10866.38;0.4079998;10507.02;0.4079998;9926.297
0.4109997;11237.25;0.4109997;12292.61;0.4109997;12982.36;0.4109997;11172.37;0.4109997;9940.065;0.4109997;11281.83;0.4109997;10941.03;0.4109997;10963.95;0.4109997;10556.22;0.4109997;9956.207
0.4139997;11349.43;0.4139997;12412.14;0.4139997;13053.97;0.4139997;11281.18;0.4139997;10038.52;0.4139997;11366.14;0.4139997;10988.2;0.4139997;11051.24;0.4139997;10606.6;0.4139997;9987.234
0.4169997;11462.16;0.4169997;12531.67;0.4169997;13126.21;0.4169997;11390.17;0.4169997;10136.97;0.4169997;11412.75;0.4169997;11037.03;0.4169997;11077.52;0.4169997;10657.08;0.4169997;10019.17
0.4199997;11575.01;0.4199997;12652.1;0.4199997;13198.96;0.4199997;11499.36;0.4199997;10235.67;0.4199997;11459.56;0.4199997;11085.85;0.4199997;11103.81;0.4199997;10708.78;0.4199997;10051.96
0.4229997;11688.8;0.4229997;12772.74;0.4229997;13272.21;0.4229997;11608.57;0.4229997;10334.42;0.4229997;11507.49;0.4229997;11137.05;0.4229997;11132.12;0.4229997;10760.48;0.4229997;10086.25
0.4259997;11802.6;0.4259997;12894.06;0.4259997;13345.87;0.4259997;11717.82;0.4259997;10433.12;0.4259997;11555.43;0.4259997;11188.63;0.4259997;11160.54;0.4259997;10813.26;0.4259997;10120.67
0.4289997;11915.34;0.4289997;13015.79;0.4289997;13420.4;0.4289997;11826.9;0.4289997;10531.79;0.4289997;11605.45;0.4289997;11240.82;0.4289997;11189.77;0.4289997;10866.19;0.4289997;10155.74
0.4319997;12028.01;0.4319997;13137.1;0.4319997;13495.1;0.4319997;11934.35;0.4319997;10630.16;0.4319997;11655.55;0.4319997;11293.3;0.4319997;11219.26;0.4319997;10920.45;0.4319997;10190.8
0.4349997;12141.31;0.4349997;13257.84;0.4349997;13570.91;0.4349997;12041.81;0.4349997;10728.22;0.4349997;11706.78;0.4349997;11346.67;0.4349997;11250.17;0.4349997;10975.31;0.4349997;10227.81
0.4379997;12254.83;0.4379997;13378.84;0.4379997;13646.73;0.4379997;12147.9;0.4379997;10826.75;0.4379997;11758.33;0.4379997;11400.99;0.4379997;11282.13;0.4379997;11031.1;0.4379997;10264.87
0.4409997;12368.45;0.4409997;13500.62;0.4409997;13723.71;0.4409997;12253.85;0.4409997;10926.4;0.4409997;11810.75;0.4409997;11455.63;0.4409997;11315.11;0.4409997;11087.83;0.4409997;10302.84
0.4439996;12482.14;0.4439996;13622.43;0.4439996;13800.76;0.4439996;12359.72;0.4439996;11025.91;0.4439996;11863.77;0.4439996;11511.02;0.4439996;11349.71;0.4439996;11144.69;0.4439996;10341.06
0.4469996;12595.8;0.4469996;13744.89;0.4469996;13879.18;0.4469996;12465.55;0.4469996;11124.3;0.4469996;11917.35;0.4469996;11566.61;0.4469996;11384.48;0.4469996;11201.83;0.4469996;10380.36
0.4499996;12709.41;0.4499996;13867.34;0.4499996;13958.06;0.4499996;12571.46;0.4499996;11222.69;0.4499996;11971.76;0.4499996;11624.03;0.4499996;11419.9;0.4499996;11259.14;0.4499996;10420.38
0.4529996;12823.02;0.4529996;13990.3;0.4529996;14037.92;0.4529996;12677.45;0.4529996;11321.66;0.4529996;12026.43;0.4529996;11681.46;0.4529996;11455.33;0.4529996;11317.92;0.4529996;10461.02
0.4559996;12936.69;0.4559996;14113.34;0.4559996;14118.56;0.4559996;12783.65;0.4559996;11420.66;0.4559996;12082.05;0.4559996;11739.99;0.4559996;11492.29;0.4559996;11376.7;0.4559996;10502.59
0.4589996;13050.36;0.4589996;14238.44;0.4589996;14199.99;0.4589996;12890.29;0.4589996;11518.6;0.4589996;12137.69;0.4589996;11798.64;0.4589996;11529.25;0.4589996;11435.9;0.4589996;10544.46
0.4619996;13163.56;0.4619996;14364.55;0.4619996;14282.75;0.4619996;12996.91;0.4619996;11616.17;0.4619996;12194.64;0.4619996;11857.93;0.4619996;11566.85;0.4619996;11495.14;0.4619996;10587.49
0.4649996;13276.75;0.4649996;14491.19;0.4649996;14365.84;0.4649996;13103.37;0.4649996;11697.41;0.4649996;12251.59;0.4649996;11917.46;0.4649996;11604.59;0.4649996;11554.87;0.4649996;10630.53
0.4679996;13390.39;0.4679996;14618.41;0.4679996;14450.38;0.4679996;13209.84;0.4679996;11765.52;0.4679996;12310.13;0.4679996;11977.85;0.4679996;11642.88;0.4679996;11614.8;0.4679996;10674.47
0.4709996;13504.13;0.4709996;14745.57;0.4709996;14534.91;0.4709996;13315.67;0.4709996;11834.3;0.4709996;12369.01;0.4709996;12038.99;0.4709996;11681.49;0.4709996;11675.23;0.4709996;10718.41
0.4739996;13618.63;0.4739996;14872.62;0.4739996;14620.78;0.4739996;13421.48;0.4739996;11904.24;0.4739996;12429.61;0.4739996;12100.76;0.4739996;11720.83;0.4739996;11736.12;0.4739996;10763.06
0.4769996;13733.58;0.4769996;14999.69;0.4769996;14706.66;0.4769996;13483.93;0.4769996;11974.54;0.4769996;12491.2;0.4769996;12163.75;0.4769996;11761.15;0.4769996;11797.5;0.4769996;10807.87
0.4799995;13849.73;0.4799995;15127.02;0.4799995;14792.87;0.4799995;13533.02;0.4799995;12046.42;0.4799995;12553.77;0.4799995;12227.14;0.4799995;11801.99;0.4799995;11859.92;0.4799995;10853.56
0.4829995;13967.43;0.4829995;15254.34;0.4829995;14879.16;0.4829995;13584.3;0.4829995;12118.3;0.4829995;12617.58;0.4829995;12292.76;0.4829995;11844.54;0.4829995;11913.02;0.4829995;10899.77
0.4859995;14085.23;0.4859995;15381.88;0.4859995;14965.32;0.4859995;13637.21;0.4859995;12191.45;0.4859995;12681.67;0.4859995;12358.38;0.4859995;11887.25;0.4859995;11904.56;0.4859995;10946.49
0.4889995;14203.34;0.4889995;15509.44;0.4889995;15051.41;0.4889995;13690.98;0.4889995;12264.61;0.4889995;12746.57;0.4889995;12423.94;0.4889995;11933.66;0.4889995;11896.11;0.4889995;10993.85
0.4919995;14321.35;0.4919995;15637.17;0.4919995;15137.37;0.4919995;13746.15;0.4919995;12339.25;0.4919995;12811.47;0.4919995;12489.49;0.4919995;11980.06;0.4919995;11890.66;0.4919995;11041.85
0.4949995;14437.86;0.4949995;15764.96;0.4949995;15223.18;0.4949995;13801.8;0.4949995;12414.23;0.4949995;12876.29;0.4949995;12555.75;0.4949995;12027.56;0.4949995;11885.4;0.4949995;11091.78
0.4979995;14554.36;0.4979995;15892.68;0.4979995;15309.05;0.4979995;13859.48;0.4979995;12490.28;0.4979995;12941.11;0.4979995;12622.21;0.4979995;12075.25;0.4979995;11880.95;0.4979995;11141.8
0.5009995;14671.34;0.5009995;16020.34;0.5009995;15395.15;0.5009995;13917.16;0.5009995;12566.97;0.5009995;13005.53;0.5009995;12688.32;0.5009995;12123.55;0.5009995;11876.79;0.5009995;11193.39
0.5039995;14788.39;0.5039995;16148.08;0.5039995;15481.21;0.5039995;13975.64;0.5039995;12644.26;0.5039995;13069.88;0.5039995;12754.16;0.5039995;12172.17;0.5039995;11874.07;0.5039995;11244.97
0.5069996;14905.14;0.5069996;16275.96;0.5069996;15566.53;0.5069996;14034.12;0.5069996;12722.31;0.5069996;13134.79;0.5069996;12819.93;0.5069996;12220.53;0.5069996;11872.52;0.5069996;11296.61
0.5099996;15021.74;0.5099996;16403.69;0.5099996;15651.85;0.5099996;14094.01;0.5099996;12800.96;0.5099996;13199.98;0.5099996;12885.6;0.5099996;12268.59;0.5099996;11871.6;0.5099996;11348.26
0.5129996;15138.24;0.5129996;16530.65;0.5129996;15668.82;0.5129996;14154.23;0.5129996;12881.36;0.5129996;13264.84;0.5129996;12933.4;0.5129996;12316.93;0.5129996;11871.8;0.5129996;11399.64
0.5159996;15254.63;0.5159996;16657.62;0.5159996;15675.52;0.5159996;14215.36;0.5159996;12961.84;0.5159996;13329.37;0.5159996;12912.32;0.5159996;12366.05;0.5159996;11872.26;0.5159996;11450.88
0.5189996;15370.99;0.5189996;16786.03;0.5189996;15683.45;0.5189996;14277.06;0.5189996;13043.45;0.5189996;13374.06;0.5189996;12891.28;0.5189996;12415.2;0.5189996;11874;0.5189996;11502.05
0.5219997;15487.28;0.5219997;16914.47;0.5219997;15691.96;0.5219997;14339.22;0.5219997;13125.06;0.5219997;13371.35;0.5219997;12872.63;0.5219997;12464.81;0.5219997;11875.74;0.5219997;11553.15
0.5249997;15603.53;0.5249997;17042.85;0.5249997;15701.49;0.5249997;14401.99;0.5249997;13206.4;0.5249997;13368.83;0.5249997;12853.97;0.5249997;12514.42;0.5249997;11881;0.5249997;11603.57
0.5279997;15719.48;0.5279997;17171.22;0.5279997;15712.06;0.5279997;14465.11;0.5279997;13287.71;0.5279997;13367.99;0.5279997;12837.03;0.5279997;12563.89;0.5279997;11886.32;0.5279997;11652.35
0.5309997;15835.43;0.5309997;17299.35;0.5309997;15722.97;0.5309997;14529.32;0.5309997;13369.53;0.5309997;13367.15;0.5309997;12820.45;0.5309997;12613.35;0.5309997;11892.82;0.5309997;11692.57
0.5339997;15950.27;0.5339997;17427.32;0.5339997;15734.65;0.5339997;14593.59;0.5339997;13451.58;0.5339997;13367.67;0.5339997;12805.02;0.5339997;12607.54;0.5339997;11899.64;0.5339997;11655.5
0.5369998;16065.05;0.5369998;17555.56;0.5369998;15746.44;0.5369998;14659;0.5369998;13533.07;0.5369998;13368.32;0.5369998;12790.25;0.5369998;12578.21;0.5369998;11907.2;0.5369998;11618.42
0.5399998;16179.35;0.5399998;17684.18;0.5399998;15759.1;0.5399998;14724.41;0.5399998;13614.03;0.5399998;13370.77;0.5399998;12776.49;0.5399998;12550.23;0.5399998;11915.28;0.5399998;11583.07
0.5429998;16293.51;0.5429998;17812.76;0.5429998;15771.77;0.5429998;14790.5;0.5429998;13695.3;0.5429998;13373.9;0.5429998;12763.95;0.5429998;12523.54;0.5429998;11923.88;0.5429998;11547.89
0.5459998;16407.2;0.5459998;17941.24;0.5459998;15786.33;0.5459998;14856.69;0.5459998;13777.18;0.5459998;13377.79;0.5459998;12751.66;0.5459998;12497.17;0.5459998;11933.24;0.5459998;11514.27
0.5489998;16520.54;0.5489998;18069.72;0.5489998;15801.04;0.5489998;14923.75;0.5489998;13848.2;0.5489998;13382.35;0.5489998;12740.1;0.5489998;12471.48;0.5489998;11942.93;0.5489998;11481.27
0.5519999;16633.71;0.5519999;18198.6;0.5519999;15816.36;0.5519999;14991.22;0.5519999;13850.69;0.5519999;13387.6;0.5519999;12728.64;0.5519999;12446.08;0.5519999;11953.78;0.5519999;11449.18
0.5549999;16746.59;0.5549999;18327.47;0.5549999;15831.9;0.5549999;15059.13;0.5549999;13853.18;0.5549999;13394.19;0.5549999;12718.52;0.5549999;12422.62;0.5549999;11964.77;0.5549999;11417.94
0.5579999;16859.05;0.5579999;18456.61;0.5579999;15848.46;0.5579999;15127.49;0.5579999;13858.87;0.5579999;13401.1;0.5579999;12708.41;0.5579999;12399.16;0.5579999;11981.02;0.5579999;11387.23
0.5609999;16969.78;0.5609999;18585.8;0.5609999;15865.88;0.5609999;15195.84;0.5609999;13864.72;0.5609999;13409.85;0.5609999;12700.44;0.5609999;12377.13;0.5609999;11997.26;0.5609999;11357.63
0.564;17080.5;0.564;18714.43;0.564;15883.64;0.564;15264.17;0.564;13872.13;0.564;13418.61;0.564;12692.75;0.564;12355.19;0.564;12013.29;0.564;11328.29
0.567;17189.99;0.567;18842.76;0.567;15902.03;0.567;15332.42;0.567;13880.02;0.567;13427.38;0.567;12686.11;0.567;12334.58;0.567;12029.29;0.567;11300.62
0.57;17299.49;0.57;18970.98;0.57;15920.65;0.57;15399.98;0.57;13889.24;0.57;13436.17;0.57;12679.94;0.57;12314.41;0.57;12045.48;0.57;11272.95
0.573;17409.79;0.573;19099.07;0.573;15940.39;0.573;15467.54;0.573;13899.42;0.573;13446.26;0.573;12674.45;0.573;12295.17;0.573;12061.8;0.573;11246.54
0.576;17520.27;0.576;19227.09;0.576;15960.13;0.576;15468.01;0.576;13910.23;0.576;13456.75;0.576;12669.63;0.576;12276.66;0.576;12078.56;0.576;11220.19
0.5790001;17629.94;0.5790001;19354.94;0.5790001;15980.89;0.5790001;15461.88;0.5790001;13922.03;0.5790001;13467.88;0.5790001;12665.29;0.5790001;12258.98;0.5790001;12095.87;0.5790001;11195.56
0.5820001;17739.14;0.5820001;19482.75;0.5820001;16001.66;0.5820001;15456.81;0.5820001;13934.18;0.5820001;13479.48;0.5820001;12662;0.5820001;12242.7;0.5820001;12105.7;0.5820001;11171.48
0.5850001;17827.8;0.5850001;19610.26;0.5850001;16023.79;0.5850001;15452.16;0.5850001;13947.79;0.5850001;13491.89;0.5850001;12658.87;0.5850001;12226.65;0.5850001;12094.52;0.5850001;11148.62
0.5880001;17891.17;0.5880001;19737.77;0.5880001;16046.28;0.5880001;15448.19;0.5880001;13961.41;0.5880001;13505.58;0.5880001;12656.93;0.5880001;12211.69;0.5880001;12080.02;0.5880001;11126.71
0.5910001;17955.15;0.5910001;19865.82;0.5910001;16068.78;0.5910001;15444.84;0.5910001;13976.57;0.5910001;13519.56;0.5910001;12654.98;0.5910001;12196.72;0.5910001;12022.33;0.5910001;11105.2
0.5940002;18020.83;0.5940002;19993.95;0.5940002;16091.3;0.5940002;15442.56;0.5940002;13991.72;0.5940002;13534.68;0.5940002;12654.23;0.5940002;12184.1;0.5940002;11964.64;0.5940002;11084.39
0.5970002;18086.6;0.5970002;20121.63;0.5970002;16113.97;0.5970002;15442.39;0.5970002;14008.6;0.5970002;13549.8;0.5970002;12653.55;0.5970002;12171.5;0.5970002;11963.11;0.5970002;11063.94
0.6000002;18153.49;0.6000002;20249.12;0.6000002;16136.86;0.6000002;15442.31;0.6000002;14025.86;0.6000002;13565.07;0.6000002;12653.18;0.6000002;12159.83;0.6000002;11969.25;0.6000002;11045.16
0.6030002;18220.37;0.6030002;20375.82;0.6030002;16159.96;0.6030002;15442.77;0.6030002;14044.13;0.6030002;13580.34;0.6030002;12652.92;0.6030002;12148.39;0.6030002;11974.59;0.6030002;11026.38
0.6060002;18288.48;0.6060002;20501.78;0.6060002;16183.79;0.6060002;15443.22;0.6060002;14062.99;0.6060002;13597;0.6060002;12653.44;0.6060002;12138.87;0.6060002;11979.56;0.6060002;11084.19
0.6090003;18356.74;0.6090003;20627.95;0.6090003;16207.67;0.6090003;15445.76;0.6090003;14082.25;0.6090003;13613.98;0.6090003;12654.58;0.6090003;12130.53;0.6090003;11984.81;0.6090003;11143.25
0.6120003;18426.38;0.6120003;20754.55;0.6120003;16232.81;0.6120003;15448.41;0.6120003;14102.02;0.6120003;13631.12;0.6120003;12680.78;0.6120003;12122.34;0.6120003;11990.33;0.6120003;11201.29
0.6150003;18496.6;0.6150003;20881.13;0.6150003;16257.96;0.6150003;15452.45;0.6150003;14122.28;0.6150003;13648.36;0.6150003;12749.09;0.6150003;12114.32;0.6150003;11995.81;0.6150003;11259.07
0.6180003;18567.16;0.6180003;21007.47;0.6180003;16213.72;0.6180003;15456.94;0.6180003;14144.05;0.6180003;13631.86;0.6180003;12817.02;0.6180003;12106.65;0.6180003;12001.21;0.6180003;11316.06
