Curve No. 1;;Curve No. 2;;Curve No. 3;;Curve No. 4;;Curve No. 5;;Curve No. 6;;Curve No. 7;;Curve No. 8;;Curve No. 9;;Curve No. 10;
0.4019998;23171.17;0.4019998;20602.26;0.4019998;22272;0.4019998;19122.6;0.4019998;20769.55;0.4019998;22046.93;0.4019998;20119.28;0.4019998;19622.22;0.4019998;21949.69;0.4019998;20596.69
0.4049998;23352.36;0.4049998;20785.43;0.4049998;22463.25;0.4049998;19307.05;0.4049998;20935.14;0.4049998;22203.46;0.4049998;20297.65;0.4049998;19799.43;0.4049998;22139.3;0.4049998;20769.11
0.4079998;23531.79;0.4079998;20967.49;0.4079998;22654.02;0.4079998;19490.98;0.4079998;21099.48;0.4079998;22359.98;0.4079998;20475.44;0.4079998;19975.55;0.4079998;22328.69;0.4079998;20940.04
0.4109997;23710.78;0.4109997;21149.14;0.4109997;22844.49;0.4109997;19674.87;0.4109997;21263.51;0.4109997;22514.09;0.4109997;20653.05;0.4109997;20151.64;0.4109997;22517.1;0.4109997;21110.81
0.4139997;23888.36;0.4139997;21328.87;0.4139997;23034.45;0.4139997;19858.51;0.4139997;21426.37;0.4139997;22668;0.4139997;20829.84;0.4139997;20326.34;0.4139997;22704.87;0.4139997;21280.38
0.4169997;24065.04;0.4169997;21508.59;0.4169997;23223.73;0.4169997;20042.15;0.4169997;21588.49;0.4169997;22820.07;0.4169997;21006.63;0.4169997;20501.04;0.4169997;22892.06;0.4169997;21449.46
0.4199997;24240.74;0.4199997;21685.75;0.4199997;23412.76;0.4199997;20225.62;0.4199997;21749.76;0.4199997;22971.45;0.4199997;21182.5;0.4199997;20674.42;0.4199997;23078.41;0.4199997;21617.17
0.4229997;24415.07;0.4229997;21862.88;0.4229997;23600.93;0.4229997;20409.06;0.4229997;21909.86;0.4229997;23121.49;0.4229997;21358.35;0.4229997;20847.54;0.4229997;23264.4;0.4229997;21783.65
0.4259997;24588.84;0.4259997;22038.05;0.4259997;23789.05;0.4259997;20592.11;0.4259997;22069.5;0.4259997;23270.32;0.4259997;21533.33;0.4259997;21019.49;0.4259997;23449.07;0.4259997;21949.46
0.4289997;24760.71;0.4289997;22212.69;0.4289997;23975.62;0.4289997;20774.99;0.4289997;22227.56;0.4289997;23418.34;0.4289997;21708.08;0.4289997;21190.8;0.4289997;23633.68;0.4289997;22113.96
0.4319997;24932.53;0.4319997;22385.95;0.4319997;24162.19;0.4319997;20957.67;0.4319997;22385.55;0.4319997;23564.7;0.4319997;21882.17;0.4319997;21361.42;0.4319997;23816.14;0.4319997;22278.1
0.4349997;25102.54;0.4349997;22558.28;0.4349997;24347.64;0.4349997;21140.16;0.4349997;22541.68;0.4349997;23710.73;0.4349997;22055.83;0.4349997;21531.2;0.4349997;23998.61;0.4349997;22440.19
0.4379997;25272.54;0.4379997;22729.65;0.4379997;24532.88;0.4379997;21322.29;0.4379997;22697.81;0.4379997;23854.52;0.4379997;22228.95;0.4379997;21700.55;0.4379997;24179.59;0.4379997;22602.27
0.4409997;25440.12;0.4409997;22899.58;0.4409997;24716.99;0.4409997;21503.69;0.4409997;22852.28;0.4409997;23998.31;0.4409997;22401.32;0.4409997;21868.68;0.4409997;24360.27;0.4409997;22762.94
0.4439996;25607.22;0.4439996;23069.03;0.4439996;24900.48;0.4439996;21684.98;0.4439996;23006.44;0.4439996;24139.67;0.4439996;22573.34;0.4439996;22036.69;0.4439996;24539.59;0.4439996;22923.53
0.4469996;25772.59;0.4469996;23236.63;0.4469996;25083.26;0.4469996;21865.59;0.4469996;23159.11;0.4469996;24280.86;0.4469996;22744.13;0.4469996;22203.02;0.4469996;24718.14;0.4469996;23081.88
0.4499996;25937;0.4499996;23404.17;0.4499996;25265.15;0.4499996;22046.19;0.4499996;23310.97;0.4499996;24419.82;0.4499996;22914.89;0.4499996;22369.35;0.4499996;24895.77;0.4499996;23239.5
0.4529996;26100;0.4529996;23568.76;0.4529996;25446.55;0.4529996;22225.86;0.4529996;23461.99;0.4529996;24558.01;0.4529996;23084.46;0.4529996;22534.24;0.4529996;25072.24;0.4529996;23395.7
0.4559996;26261.3;0.4559996;23733.34;0.4559996;25626.47;0.4559996;22405.47;0.4559996;23611.99;0.4559996;24695.05;0.4559996;23254.03;0.4559996;22698.92;0.4559996;25248.17;0.4559996;23550.8
0.4589996;26421.88;0.4589996;23895.65;0.4589996;25806.26;0.4589996;22584.46;0.4589996;23761.31;0.4589996;24831.11;0.4589996;23422.3;0.4589996;22862.22;0.4589996;25422.5;0.4589996;23705.06
0.4619996;26580.39;0.4619996;24057.46;0.4619996;25984.04;0.4619996;22763.22;0.4619996;23908.73;0.4619996;24966.23;0.4619996;23590.32;0.4619996;23024.87;0.4619996;25596.68;0.4619996;23857.91
0.4649996;26738.7;0.4649996;24217.61;0.4649996;26161.82;0.4649996;22941.39;0.4649996;24055.98;0.4649996;25099.51;0.4649996;23757.48;0.4649996;23186.36;0.4649996;25768.46;0.4649996;24010.32
0.4679996;26894.1;0.4679996;24376.77;0.4679996;26338.15;0.4679996;23119.07;0.4679996;24201.17;0.4679996;25232.41;0.4679996;23924.18;0.4679996;23346.62;0.4679996;25940.25;0.4679996;24160.72
0.4709996;27049.5;0.4709996;24534.58;0.4709996;26514.25;0.4709996;23296.34;0.4709996;24346.37;0.4709996;25363.05;0.4709996;24090.11;0.4709996;23506.38;0.4709996;26109.86;0.4709996;24311.13
0.4739996;27202.29;0.4739996;24690.62;0.4739996;26688.82;0.4739996;23472.89;0.4739996;24489.42;0.4739996;25493.7;0.4739996;24255.12;0.4739996;23664.95;0.4739996;26279.13;0.4739996;24459.19
0.4769996;27354.7;0.4769996;24846;0.4769996;26862.62;0.4769996;23649.28;0.4769996;24632.19;0.4769996;25621.98;0.4769996;24419.65;0.4769996;23823.29;0.4769996;26446.55;0.4769996;24607.22
0.4799995;27505.05;0.4799995;24999.3;0.4799995;27035.2;0.4799995;23824.79;0.4799995;24773.27;0.4799995;25750.14;0.4799995;24582.82;0.4799995;23979.46;0.4799995;26613.05;0.4799995;24752.66
